ts	imei	mwra	c.dogalize	c.android.chrome	c.katana	c.android.gm	c.android.youtube	c.android.vending	c.updateassist	c.UCMobile.x86	c.UCMobile.intl	c.raider
2018-05-10 02:12:00	359043379931766767	1.00000	10.70620	12.08598	7.88427	13.87705	11.43679	54.32080	0.00691	98.93549	87.23190	47.65323
2018-05-10 02:13:00	359043379931766015	1.00000	10.63341	9.07645	10.66068	10.50813	7.25957	67.63120	0.45704	68.54595	50.98029	89.33690
2018-05-10 02:14:00	3590433799317662402	1.00000	10.34974	13.77282	8.10143	8.49673	11.53128	71.64483	0.00127	97.66828	5.88944	90.07831
2018-05-10 02:15:00	863033069630348990	0.00000	11.66136	9.51407	12.23997	11.25341	7.52291	63.04236	0.00017	19.88803	18.79027	41.91176
2018-05-10 02:16:00	863033069630348214	1.00000	7.75838	15.16960	8.30142	13.66809	9.43211	35.91845	0.00045	33.21919	15.02117	18.61595
2018-05-10 02:17:00	863033069630348800	1.00000	8.72266	12.67151	8.25816	12.27821	9.52358	59.50023	0.00990	67.20389	54.42494	35.38062
2018-05-10 02:18:00	863033069630348818	1.00000	8.90360	13.56741	7.80159	12.40797	12.36276	72.28196	0.24789	39.17535	70.01756	80.79002
2018-05-10 02:19:00	8630330696303481172	0.00000	12.44801	12.78060	12.65483	5.03618	9.09990	55.73187	0.00035	66.75724	99.42304	40.22845
2018-05-10 02:20:00	359043379931766700	0.00000	14.07304	15.46749	14.39429	14.09080	14.49055	53.97086	0.00003	95.59796	80.39956	65.07988
2018-05-10 02:21:00	3590433799317661792	0.00000	10.26052	13.32831	11.95719	10.44493	10.30742	56.20758	0.00006	0.81275	17.19608	78.06262
2018-05-10 02:22:00	863033069630348263	1.00000	5.36047	9.88057	10.73772	10.89960	11.83711	73.25608	0.01846	58.96951	75.07367	68.12185
2018-05-10 02:23:00	8630330696303482071	0.00000	14.85236	12.46711	13.09747	10.22531	8.10619	70.39319	0.00010	74.49966	45.06217	74.93238
2018-05-10 02:24:00	8630330696303481511	1.00000	7.00968	9.95021	9.58897	13.48018	6.67145	64.30117	0.00615	79.35282	51.03270	59.08456
2018-05-10 02:25:00	8630330696303482253	0.00000	9.54901	12.50971	12.60720	13.56226	13.72711	51.64558	0.00009	81.18343	97.19124	49.64667
2018-05-10 02:26:00	3590433799317661107	1.00000	4.97587	18.06976	8.20728	7.75568	6.80573	51.30806	0.07307	6.97484	91.96825	17.42128
2018-05-10 02:27:00	863033069630348065	0.00000	11.94621	12.42814	13.96909	13.46151	14.99607	64.98342	0.00008	8.86477	83.42465	63.27054
2018-05-10 02:28:00	359043379931766122	1.00000	8.03173	16.94258	9.39701	13.05832	11.89650	48.35008	0.10764	92.29415	41.74994	28.53716
2018-05-10 02:29:00	863033069630348453	0.00000	11.64346	10.78687	10.61171	9.61652	8.12672	42.92104	0.00027	46.13192	42.04570	43.64539
2018-05-10 02:30:00	3590433799317661032	0.00000	6.64887	13.83971	9.02718	9.21966	7.62354	39.59742	0.00292	4.61016	23.79052	10.26879
2018-05-10 02:31:00	8630330696303481982	1.00000	9.34931	17.13276	7.97672	9.97153	8.64209	76.99163	0.00007	61.86268	49.62850	86.05482
2018-05-10 02:32:00	359043379931766189	1.00000	10.35806	14.32419	8.99942	10.00989	11.31942	51.28476	0.29360	44.83391	0.34558	17.55570
2018-05-10 02:33:00	8630330696303481404	0.00000	6.25122	12.74277	7.35662	11.92539	9.55749	58.43089	0.05081	49.41495	76.72383	60.31764
2018-05-10 02:34:00	8630330696303482329	1.00000	9.76346	10.67573	6.37095	14.02208	11.42405	65.93941	0.02288	90.78390	89.12822	59.71109
2018-05-10 02:35:00	359043379931766577	0.00000	14.57457	12.13121	15.45265	12.44239	5.23773	61.58370	0.00043	36.02097	74.87495	73.03555
2018-05-10 02:36:00	8630330696303481248	1.00000	6.50710	10.80244	13.43715	10.02646	12.81593	41.72902	0.00416	89.45925	68.70681	99.81193
2018-05-10 02:37:00	3590433799317661495	0.00000	14.18451	14.58011	15.83265	10.68330	5.11935	81.42241	0.00047	77.77024	24.62327	79.85515
2018-05-10 02:38:00	359043379931766049	1.00000	10.77501	14.01207	13.01111	10.22159	12.32595	59.92380	0.00217	33.59266	74.73497	13.93296
2018-05-10 02:39:00	863033069630348230	1.00000	9.53234	13.58844	9.43352	13.63018	10.51213	59.69280	0.07121	78.90400	94.91873	44.56791
2018-05-10 02:40:00	3590433799317661578	1.00000	12.82949	8.95414	9.14354	14.04493	7.00770	53.99090	0.03261	13.48277	12.76856	14.55669
2018-05-10 02:41:00	863033069630348149	0.00000	13.02703	13.46342	12.77640	11.64509	12.06777	48.77911	0.00006	88.71429	86.59924	15.60880
2018-05-10 02:42:00	359043379931766437	0.00000	2.83463	9.07786	11.14896	9.67839	8.59144	55.81158	1.32387	69.07776	7.23240	51.07226
2018-05-10 02:43:00	8630330696303482071	1.00000	11.20585	9.63593	10.23566	11.18541	8.69812	59.75019	0.02625	61.03481	50.61908	35.00971
2018-05-10 02:44:00	8630330696303481461	1.00000	9.43318	12.69111	13.98654	7.01701	14.15102	89.96262	0.02470	2.01479	41.41576	28.90468
2018-05-10 02:45:00	863033069630348727	1.00000	9.77672	9.98699	7.73486	17.06525	10.83797	60.97571	0.00696	67.06288	46.94203	79.01661
2018-05-10 02:46:00	863033069630348719	1.00000	9.42259	9.17165	11.15485	9.66681	15.98947	55.19961	0.04123	79.17454	13.25581	93.26181
2018-05-10 02:47:00	8630330696303481206	0.00000	7.80532	13.47491	6.98332	10.03252	8.83431	54.79753	0.00508	88.38365	59.96039	82.66748
2018-05-10 02:48:00	8630330696303481537	0.00000	11.83646	13.78607	13.31577	14.23428	12.30065	46.54250	0.00006	86.02113	73.42521	89.49107
2018-05-10 02:49:00	359043379931766759	1.00000	8.09320	12.29805	8.29219	12.10797	7.67954	49.29350	0.02204	28.22404	99.70970	42.71967
2018-05-10 02:50:00	863033069630348883	0.00000	12.85817	11.85945	11.21737	7.75896	8.86882	56.68346	0.00007	21.14731	39.44262	10.38179
2018-05-10 02:51:00	359043379931766312	1.00000	7.59914	14.86791	8.10810	12.25243	10.46000	54.60199	0.00168	55.46427	18.73932	77.36793
2018-05-10 02:52:00	863033069630348495	0.00000	11.26860	8.72076	12.39844	10.66398	12.28117	73.50077	0.00191	11.74705	74.27285	63.96758
2018-05-10 02:53:00	359043379931766536	0.00000	10.51964	15.61251	13.38882	7.74777	10.41863	53.32875	0.00022	14.52749	81.06911	18.03442
2018-05-10 02:54:00	3590433799317661982	1.00000	13.36199	9.52908	10.55651	14.00547	8.49354	40.67912	0.00067	42.68722	94.68099	67.23700
2018-05-10 02:55:00	359043379931766593	1.00000	12.52057	10.53257	10.88833	8.83003	9.81955	47.93531	0.00013	46.88118	6.18080	78.48224
2018-05-10 02:56:00	863033069630348727	1.00000	10.40823	10.25325	10.08143	10.26570	12.71271	52.36726	0.03157	54.00265	16.74637	70.34557
2018-05-10 02:57:00	3590433799317661792	1.00000	6.77822	12.18390	15.28836	8.32975	10.89167	62.81647	0.10607	72.36850	13.58872	65.64272
2018-05-10 02:58:00	3590433799317661339	0.00000	13.70755	13.04550	13.74426	9.48686	8.44121	57.11270	0.00025	37.73745	40.22851	89.86811
2018-05-10 02:59:00	863033069630348198	1.00000	8.67194	13.76704	10.72783	8.66890	7.69744	54.04869	0.00652	79.31645	99.30066	8.40328
2018-05-10 03:00:00	8630330696303481487	1.00000	10.07021	13.27855	10.59979	10.43598	13.88668	42.65619	0.01297	19.89373	62.13663	59.33653
2018-05-10 03:01:00	3590433799317661487	1.00000	10.13921	16.53694	8.35473	9.54287	10.34054	24.76795	0.00025	43.75553	99.02457	3.58997
2018-05-10 03:02:00	3590433799317662170	0.00000	15.49644	11.14825	11.08618	12.35700	13.59609	60.22534	0.00029	37.49894	48.19833	33.38718
2018-05-10 03:03:00	3590433799317662311	1.00000	10.47979	15.21672	12.56410	10.06363	14.57935	60.75152	0.01194	56.82110	55.12944	38.59401
2018-05-10 03:04:00	863033069630348644	1.00000	9.97516	13.47105	6.99200	17.16492	10.54311	62.27740	0.00183	5.85621	91.59568	46.33556
2018-05-10 03:05:00	863033069630348172	1.00000	9.85603	13.00098	8.82239	13.74941	8.72840	53.70978	0.00191	87.11369	17.89210	37.39298
2018-05-10 03:06:00	3590433799317661727	1.00000	9.96153	13.10389	9.82472	11.33113	11.31094	49.69356	0.01326	92.17214	14.32232	86.05715
2018-05-10 03:07:00	3590433799317661255	1.00000	6.54113	10.90140	13.26058	10.34616	11.27205	48.89240	0.44839	86.04787	77.00095	83.99055
2018-05-10 03:08:00	863033069630348669	1.00000	10.40334	14.13986	10.07113	9.75841	5.77465	44.06390	0.00078	87.25375	53.41984	49.03627
2018-05-10 03:09:00	359043379931766551	0.00000	15.69546	13.59908	16.11311	7.62544	7.36088	64.63910	0.01928	22.85042	54.81116	84.04814
2018-05-10 03:10:00	8630330696303482345	1.00000	8.64122	10.59251	12.34452	5.11401	11.63040	36.47507	0.00513	91.19949	21.95565	97.15185
2018-05-10 03:11:00	3590433799317661081	0.00000	13.59120	15.04071	14.53130	13.15680	11.75537	61.85569	0.00010	19.39065	94.30636	64.83120
2018-05-10 03:12:00	8630330696303481982	1.00000	6.69979	14.60764	9.93170	8.16228	7.25365	64.04610	0.04689	17.22458	83.19370	65.03788
2018-05-10 03:13:00	863033069630348263	1.00000	10.48250	14.11323	9.66973	7.70801	14.93646	52.23151	0.00329	47.58338	78.12123	26.74554
2018-05-10 03:14:00	8630330696303482014	1.00000	8.53307	11.33898	11.65234	9.73835	9.40456	43.03990	0.00034	65.20020	80.25751	22.83102
2018-05-10 03:15:00	3590433799317661966	1.00000	10.87464	14.48499	14.20607	8.03946	15.43039	39.11775	0.01748	0.19397	43.55616	54.21499
2018-05-10 03:16:00	359043379931766148	0.00000	7.29682	16.10199	6.26208	12.87489	10.62062	55.52882	0.00140	17.20491	27.74190	51.79111
2018-05-10 03:17:00	359043379931766395	0.00000	13.88377	14.92509	10.97081	10.95098	7.49571	42.89683	0.00002	92.53958	88.90203	15.21459
2018-05-10 03:18:00	3590433799317661685	0.00000	13.21000	11.15685	13.78262	10.12126	11.89238	70.21393	0.03436	6.95794	85.27813	95.76595
2018-05-10 03:19:00	3590433799317661180	0.00000	5.19536	13.07531	5.73817	8.42604	7.92087	64.31124	0.21012	21.16412	7.21907	98.83985
2018-05-10 03:20:00	359043379931766411	0.00000	8.14551	12.94857	9.72443	13.28874	6.88270	65.38715	0.01541	93.76793	56.89835	11.17628
2018-05-10 03:21:00	8630330696303481933	1.00000	14.27168	16.62195	12.18758	12.22798	12.03728	57.68081	0.01039	92.66890	7.11238	73.50452
2018-05-10 03:22:00	359043379931766825	0.00000	10.48271	9.73023	9.52206	11.67684	10.63816	53.64792	0.00007	99.22131	16.51224	25.37917
2018-05-10 03:23:00	8630330696303481776	0.00000	12.53807	11.34439	10.77370	5.90705	9.14685	64.75670	0.00016	40.45353	61.06156	90.28050
2018-05-10 03:24:00	359043379931766486	1.00000	6.52582	13.94333	14.14873	7.25142	10.51280	71.78411	0.00518	15.33640	86.81457	64.33107
2018-05-10 03:25:00	3590433799317662436	0.00000	13.62825	14.28710	14.20525	9.49129	6.80691	53.88635	0.00016	97.87065	57.17570	39.02928
2018-05-10 03:26:00	863033069630348248	1.00000	6.73409	11.48687	8.18268	12.35063	10.05569	40.73186	0.08077	24.07311	62.13241	66.30953
2018-05-10 03:27:00	359043379931766635	1.00000	8.19087	10.29086	9.33031	12.58657	8.10364	52.50184	0.09786	29.58475	25.86081	70.12989
2018-05-10 03:28:00	8630330696303482055	1.00000	8.94033	10.17492	11.43108	12.45098	6.07527	47.40698	0.08600	42.38226	37.36304	60.63522
2018-05-10 03:29:00	3590433799317662378	0.00000	11.44054	13.13964	11.92622	9.59874	9.27371	62.73584	0.00009	61.68070	22.28793	56.21579
2018-05-10 03:30:00	359043379931766197	1.00000	7.86768	13.32110	7.96289	11.17343	10.86149	43.13327	0.08904	93.69754	33.79550	54.47201
2018-05-10 03:31:00	8630330696303481636	1.00000	6.44999	11.84580	12.18711	9.82957	12.14331	46.48076	0.00266	82.91176	58.20009	13.37375
2018-05-10 03:32:00	3590433799317661875	1.00000	8.51660	12.27538	8.67094	10.69459	11.09039	50.17935	0.00346	42.11953	67.29635	42.32368
2018-05-10 03:33:00	8630330696303481107	1.00000	10.62407	11.05264	9.47067	12.39325	9.74863	56.33221	0.02242	74.30969	43.90188	63.18600
2018-05-10 03:34:00	359043379931766221	1.00000	8.83707	14.96767	9.26261	11.96744	7.85413	54.90024	0.00046	19.56709	72.61397	43.25865
2018-05-10 03:35:00	8630330696303482469	0.00000	7.04193	10.99261	9.45680	11.94750	8.54671	48.06300	0.44065	97.14510	90.35838	50.02482
2018-05-10 03:36:00	3590433799317661610	0.00000	7.95054	10.94772	9.22659	13.55266	8.84598	57.81894	0.00325	27.60544	93.35157	49.14762
2018-05-10 03:37:00	8630330696303481354	1.00000	8.10254	10.84227	10.41003	10.30581	11.09469	65.64177	0.00119	3.72910	41.05411	98.02719
2018-05-10 03:38:00	359043379931766379	0.00000	11.57833	13.93212	13.22644	14.14685	11.94812	68.30400	0.00011	73.99350	10.03853	58.61314
2018-05-10 03:39:00	8630330696303481453	0.00000	14.21919	11.14429	13.42354	12.59130	6.31195	63.73943	0.00016	46.70105	71.68012	58.16688
2018-05-10 03:40:00	3590433799317662089	1.00000	8.58828	8.75882	9.32715	7.37428	14.32590	58.11105	1.59527	13.66623	61.57700	30.14576
2018-05-10 03:41:00	359043379931766122	0.00000	9.12582	12.20840	9.86783	7.04949	11.77727	56.61028	0.00020	28.44682	93.43384	65.12323
2018-05-10 03:42:00	863033069630348032	1.00000	9.02133	9.85761	9.78818	9.08720	18.05718	69.01647	5.76738	82.19008	11.97701	39.85833
2018-05-10 03:43:00	3590433799317661560	1.00000	9.28802	12.14221	12.77607	8.91898	8.97914	61.17844	0.00410	60.74022	46.04095	59.64764
2018-05-10 03:44:00	863033069630348925	0.00000	15.02686	10.57455	11.29237	7.52320	9.11485	52.37724	0.00013	98.56971	87.00627	54.43669
2018-05-10 03:45:00	359043379931766288	1.00000	8.03339	12.20964	8.04881	11.92739	8.28192	25.62964	0.05006	2.99854	37.35258	6.83499
2018-05-10 03:46:00	8630330696303482188	1.00000	3.42289	13.75301	4.01650	13.77623	8.83579	47.89209	0.00269	14.93900	98.65200	23.70606
2018-05-10 03:47:00	3590433799317661701	1.00000	9.11037	12.57809	14.98893	6.73487	11.82133	42.11271	0.00116	67.77989	35.91446	37.17449
2018-05-10 03:48:00	359043379931766767	1.00000	7.02681	9.63932	12.21939	11.13314	11.60105	30.21676	0.00143	95.47634	44.97068	33.23447
2018-05-10 03:49:00	8630330696303481933	1.00000	10.78525	13.13975	12.94731	9.91540	14.99547	61.46964	0.01399	52.21528	53.46267	7.46632
2018-05-10 03:50:00	863033069630348099	0.00000	12.96893	8.16662	11.34728	8.25881	7.05474	49.48427	0.00076	5.35955	90.35325	16.32038
2018-05-10 03:51:00	3590433799317661818	0.00000	13.56205	11.77010	11.45962	11.57620	10.21138	50.54834	0.00008	29.33431	30.96484	90.69473
2018-05-10 03:52:00	863033069630348362	1.00000	6.74369	12.19951	12.85760	7.64612	9.64460	57.50452	0.00447	1.99944	81.61051	12.02687
2018-05-10 03:53:00	863033069630348529	0.00000	10.10072	12.70090	11.92086	12.17933	10.88637	47.73732	0.00003	12.60934	19.20819	65.37377
2018-05-10 03:54:00	8630330696303482212	0.00000	12.49185	11.93169	10.60750	3.66102	12.78140	54.78374	0.00081	0.96787	21.85412	13.69979
2018-05-10 03:55:00	863033069630348271	1.00000	9.05750	11.62046	9.77699	10.49231	8.63219	61.97073	0.00751	6.80482	58.05432	64.72692
2018-05-10 03:56:00	359043379931766148	1.00000	10.01190	9.99743	7.30016	12.99929	8.86704	40.74146	0.00087	49.91566	52.65881	59.81801
2018-05-10 03:57:00	8630330696303482261	1.00000	8.20002	15.12679	12.83194	9.04144	9.44277	39.75055	0.00027	88.41951	85.46755	97.98224
2018-05-10 03:58:00	3590433799317662378	0.00000	16.30676	12.17763	12.55190	12.17346	13.96694	59.53001	0.00013	24.79550	73.49775	39.28727
2018-05-10 03:59:00	8630330696303481396	1.00000	9.28709	13.66087	10.12499	10.11432	12.78730	53.08979	0.01271	90.64504	13.07585	59.21455
2018-05-10 04:00:00	8630330696303481578	1.00000	8.67813	12.58872	5.99608	12.45693	9.53127	58.42177	0.01849	46.48100	48.49226	39.82972
2018-05-10 04:01:00	8630330696303481560	1.00000	9.58889	10.51647	6.80380	16.12999	8.91064	53.18517	0.00040	26.69903	86.47703	57.16153
2018-05-10 04:02:00	3590433799317661966	1.00000	7.74882	13.12246	12.54571	8.45980	13.25466	52.83453	0.01228	19.39367	71.55046	91.61098
2018-05-10 04:03:00	359043379931766445	1.00000	10.64760	12.61798	7.94149	9.86735	10.01030	51.81463	0.00138	86.71767	89.76512	48.72297
2018-05-10 04:04:00	8630330696303482469	0.00000	14.79923	10.50928	11.58015	13.57616	13.89914	72.48915	0.00004	20.83613	40.21553	24.30014
2018-05-10 04:05:00	863033069630348628	1.00000	5.97033	12.95247	5.66719	14.32078	8.79270	55.97736	0.00295	0.05918	86.65970	46.63281
2018-05-10 04:06:00	3590433799317661396	1.00000	15.17246	14.00898	13.46003	11.66934	9.12898	59.30345	0.00039	39.60247	23.55563	72.97133
2018-05-10 04:07:00	8630330696303481099	1.00000	9.20985	12.98540	11.08125	10.06519	8.75660	51.99752	0.00016	32.20914	89.71007	64.43232
2018-05-10 04:08:00	8630330696303481172	0.00000	11.37954	14.74604	12.14744	8.52514	8.69672	52.36152	0.00006	27.80402	24.34369	77.37300
2018-05-10 04:09:00	359043379931766833	1.00000	7.88393	10.52661	9.89140	8.45942	7.15349	59.01506	0.01487	40.53943	69.92781	48.35900
2018-05-10 04:10:00	8630330696303481958	1.00000	7.50129	13.05651	7.52511	13.46309	8.54186	79.36965	0.05880	31.51088	80.00892	52.87813
2018-05-10 04:11:00	3590433799317661248	1.00000	7.41346	11.29403	13.01921	7.41816	12.84087	53.68358	0.01391	45.41357	81.48576	68.13338
2018-05-10 04:12:00	863033069630348628	0.00000	11.73212	14.13497	14.36787	8.65535	8.20386	72.12413	0.00031	0.72092	70.66958	3.95462
2018-05-10 04:13:00	8630330696303482337	1.00000	11.31810	12.42204	14.26389	13.25116	14.01512	50.49250	0.00627	80.21513	50.30872	56.67688
2018-05-10 04:14:00	8630330696303482196	1.00000	11.65239	16.61612	11.27387	9.41941	13.63861	63.69652	0.00778	75.84943	71.30815	8.26684
2018-05-10 04:15:00	863033069630348586	1.00000	6.17414	11.48709	11.92572	6.82535	12.18501	59.53411	0.00862	40.81709	96.52563	21.40474
2018-05-10 04:16:00	3590433799317661727	1.00000	6.02957	13.64389	13.13375	6.59088	12.55787	52.28696	0.00222	44.43303	40.88692	45.54336
2018-05-10 04:17:00	3590433799317661347	1.00000	7.82832	8.90393	11.06647	10.52793	11.94052	50.59705	0.02776	12.04630	98.72721	44.05406
2018-05-10 04:18:00	3590433799317661396	1.00000	9.62519	13.61688	13.44249	7.29974	12.27531	58.20127	0.00053	87.77102	40.98706	62.66561
2018-05-10 04:19:00	8630330696303482337	1.00000	9.09115	13.80181	8.15332	11.54772	8.67100	67.38114	0.00394	32.16556	22.68882	59.29773
2018-05-10 04:20:00	8630330696303482261	0.00000	15.32873	13.18335	12.79142	12.97661	15.15353	57.66456	0.00505	78.05935	34.74556	55.30757
2018-05-10 04:21:00	863033069630348214	0.00000	12.41891	11.58988	12.60237	11.26227	13.06659	69.95090	0.00089	38.06150	4.13860	56.94633
2018-05-10 04:22:00	359043379931766338	1.00000	13.21198	14.61738	8.45541	11.59577	13.64463	41.22657	0.00292	95.71262	94.49754	42.87747
2018-05-10 04:23:00	3590433799317661040	0.00000	15.55102	11.69605	10.74996	10.66231	11.83791	61.40589	0.00037	45.89749	86.08277	94.65313
2018-05-10 04:24:00	863033069630348859	1.00000	11.88441	16.07890	10.97354	9.14549	10.73502	40.39677	0.00216	43.86715	75.67235	96.82191
2018-05-10 04:25:00	359043379931766783	1.00000	7.90080	11.62187	8.02729	15.95286	10.90234	50.46161	0.00086	44.73121	35.07174	38.52502
2018-05-10 04:26:00	3590433799317661248	1.00000	13.71878	12.18675	13.00810	11.07871	13.94767	52.88119	0.00379	15.71139	61.82956	70.13340
2018-05-10 04:27:00	8630330696303481974	0.00000	13.45271	12.66935	10.66982	12.16675	10.71273	52.16383	0.00112	86.23655	77.32014	35.52405
2018-05-10 04:28:00	863033069630348941	0.00000	13.89678	15.70614	15.31910	6.57221	7.14910	42.13836	0.00025	30.08494	46.45710	50.84721
2018-05-10 04:29:00	3590433799317661479	1.00000	6.54653	12.74746	5.86045	13.83113	10.81069	44.01178	0.42855	11.19179	79.55436	16.77124
2018-05-10 04:30:00	863033069630348131	1.00000	5.92516	17.49021	7.89858	11.48348	9.79457	49.07590	0.00077	28.99453	44.55661	85.86988
2018-05-10 04:31:00	863033069630348347	1.00000	7.76702	11.97285	13.12453	6.12264	10.44050	54.50696	0.00006	99.44223	52.59757	3.59840
2018-05-10 04:32:00	3590433799317662105	1.00000	6.35638	12.53292	12.98653	9.00410	11.17402	47.50495	0.00249	75.69836	66.47028	32.93644
2018-05-10 04:33:00	359043379931766544	1.00000	11.32943	12.67833	13.37691	11.82405	15.57673	65.13951	0.09123	98.99033	60.16229	35.75752
2018-05-10 04:34:00	3590433799317662428	1.00000	11.25516	10.57041	9.28126	13.67286	8.68952	47.05313	0.01083	65.89062	80.57557	5.03563
2018-05-10 04:35:00	863033069630348065	1.00000	8.16374	14.56448	10.86757	6.93506	10.73742	70.13542	0.00587	29.23800	30.05705	81.40300
2018-05-10 04:36:00	8630330696303482220	0.00000	15.70208	9.09540	12.66866	11.18415	5.16621	55.68919	0.00052	95.65495	73.92454	53.06792
2018-05-10 04:37:00	8630330696303481644	1.00000	11.51259	13.25941	11.44428	11.71920	12.17148	52.63928	0.01582	92.65545	80.08376	19.12176
2018-05-10 04:38:00	863033069630348149	1.00000	9.80894	10.61509	11.99444	9.59194	13.11204	57.69480	0.00879	27.20241	71.99301	23.42285
2018-05-10 04:39:00	3590433799317662212	0.00000	10.96528	15.18084	13.11782	11.14543	11.30822	52.18401	0.00283	62.81576	36.07942	21.58045
2018-05-10 04:40:00	863033069630348784	0.00000	13.69230	11.87655	11.29167	7.40638	9.66125	43.54632	0.00034	5.48625	86.33684	77.79572
2018-05-10 04:41:00	359043379931766197	0.00000	12.45612	16.07510	11.73907	6.26143	10.91223	72.46329	0.00039	87.25734	34.52505	80.15526
2018-05-10 04:42:00	3590433799317661982	1.00000	9.00067	11.87066	8.78581	12.66362	9.49504	44.76396	0.00269	52.35282	45.99653	36.19998
2018-05-10 04:43:00	3590433799317662071	1.00000	6.44399	13.27206	13.54101	8.07097	13.99041	62.51949	0.03386	48.85329	13.95260	73.89002
2018-05-10 04:44:00	3590433799317661727	0.00000	11.59274	11.32807	14.80439	13.74045	13.43688	57.75515	0.00064	31.84289	68.85380	26.06505
2018-05-10 04:45:00	8630330696303482261	1.00000	9.40811	10.46229	10.16304	7.91932	13.35316	66.42873	0.00377	57.35915	11.33317	61.99103
2018-05-10 04:46:00	863033069630348693	0.00000	14.24464	11.13906	12.32391	12.05776	7.46276	67.19027	0.00006	91.67116	3.12748	82.71119
2018-05-10 04:47:00	8630330696303481495	0.00000	12.13144	11.33972	10.50373	9.69783	11.16907	56.06249	0.00009	95.50058	54.60622	8.01093
2018-05-10 04:48:00	3590433799317661313	0.00000	14.62975	14.34252	12.01048	12.56123	13.61260	43.41086	0.00097	82.68673	7.10331	42.72350
2018-05-10 04:49:00	359043379931766395	1.00000	5.98362	13.58508	12.56208	6.66643	10.61213	38.97251	0.00270	37.36807	30.07769	92.77286
2018-05-10 04:50:00	8630330696303481743	0.00000	14.48992	7.84165	9.94956	6.84203	8.22308	43.86891	0.00016	48.66907	75.81785	50.90138
2018-05-10 04:51:00	8630330696303482246	0.00000	13.94614	13.84850	13.88546	9.52693	8.43972	40.95042	0.00005	66.18430	64.59741	97.74293
2018-05-10 04:52:00	8630330696303481982	1.00000	13.10049	10.29103	11.76286	12.20022	7.33256	68.80719	0.00008	83.42878	15.79524	89.58038
2018-05-10 04:53:00	359043379931766098	0.00000	11.24599	12.51336	11.91747	7.74582	10.65252	66.02558	0.00029	34.01266	83.69095	7.59917
2018-05-10 04:54:00	863033069630348776	1.00000	10.16342	11.46081	6.04572	16.60499	13.09737	47.30372	0.03339	14.47799	59.26351	43.12932
2018-05-10 04:55:00	8630330696303482188	1.00000	9.42910	11.90815	10.92103	9.42474	12.24145	60.61766	0.63975	61.85365	50.47200	55.91087
2018-05-10 04:56:00	8630330696303481560	1.00000	6.95911	16.05379	9.32191	12.03916	10.22530	57.01604	0.00034	30.41298	5.88901	28.86870
2018-05-10 04:57:00	863033069630348271	1.00000	8.17385	13.03759	16.44621	5.68806	12.48220	45.15489	0.00575	29.79260	63.70394	77.22094
2018-05-10 04:58:00	3590433799317662436	1.00000	8.07675	13.19913	8.80565	11.32963	9.81158	69.30005	0.00131	86.72989	35.63374	67.91220
2018-05-10 04:59:00	3590433799317662410	0.00000	8.95820	11.97976	11.87924	9.43782	10.38574	97.00523	0.00012	38.70450	31.05373	0.75755
2018-05-10 05:00:00	359043379931766205	1.00000	7.14908	11.59100	15.72573	8.06666	13.67554	46.03787	0.00069	38.72539	85.03199	86.93191
2018-05-10 05:01:00	3590433799317661206	1.00000	10.72850	12.81185	10.78184	10.43690	13.47374	64.81918	0.02011	7.61175	63.10814	47.02943
2018-05-10 05:02:00	863033069630348412	1.00000	7.62811	12.12141	13.98339	7.17278	12.06622	65.92650	0.00301	37.26655	93.09786	63.91964
2018-05-10 05:03:00	8630330696303481487	0.00000	15.47761	12.04257	12.62117	12.77575	14.60901	50.28196	0.00007	0.99922	64.37710	84.13023
2018-05-10 05:04:00	3590433799317661453	0.00000	15.07119	11.48095	14.56739	8.44811	6.91646	54.64577	0.00148	37.47565	71.34763	87.40531
2018-05-10 05:05:00	863033069630348826	0.00000	12.59989	10.06028	11.53510	9.73254	7.33983	63.77276	0.00013	93.09568	19.19720	62.58710
2018-05-10 05:06:00	8630330696303482279	0.00000	10.63865	14.45644	12.36360	15.99338	12.51141	75.87067	0.00004	18.39206	91.29542	25.20439
2018-05-10 05:07:00	3590433799317661172	1.00000	12.43654	15.02967	11.20899	12.34506	7.23421	67.96958	0.02729	70.82776	35.97687	10.44386
2018-05-10 05:08:00	863033069630348636	1.00000	9.31914	11.41900	11.75433	8.34750	5.69113	74.42966	0.06457	26.39999	16.11012	23.49531
2018-05-10 05:09:00	8630330696303481065	1.00000	10.64950	14.52713	14.21121	12.11664	12.34256	68.84102	0.00182	27.19097	14.81865	50.41416
2018-05-10 05:10:00	8630330696303481289	1.00000	9.90154	13.67828	13.16795	7.67460	12.80301	62.15392	0.00153	21.96635	55.78050	34.71444
2018-05-10 05:11:00	8630330696303481834	1.00000	13.12130	13.30530	13.20214	11.76774	12.54816	59.35768	0.00355	27.96742	11.98708	65.86134
2018-05-10 05:12:00	359043379931766270	0.00000	6.42345	15.36334	6.37578	13.93731	11.37120	48.55712	0.00137	4.95217	37.28925	85.85164
2018-05-10 05:13:00	359043379931766890	0.00000	10.12904	13.70693	13.50131	13.09729	12.88983	52.64458	0.00011	60.30227	88.01438	82.75486
2018-05-10 05:14:00	8630330696303482014	1.00000	8.11294	12.03162	8.31831	13.62252	8.83792	61.66077	0.06933	2.06649	16.86696	6.65982
2018-05-10 05:15:00	359043379931766684	0.00000	12.74099	13.74339	10.66368	5.99526	12.26558	53.36975	0.00035	54.57133	58.82445	7.37025
