ts	imei	mwra	p.android.packageinstaller	p.android.externalstorage	p.system	p.android.chrome	p.android.settings	p.android.documentsui	p.android.gm	p.katana	p.google	p.android.gms	p.inputmethod.latin	p.process.gapps	p.olauncher	p.browser.provider	p.notifier	p.gms.persistent	p.android.defcontainer	p.android.vending	p.simulator	p.dogalize
2018-05-11 03:54:00	863033069630348412	1.00000	10.64333	8.44323	8.82750	11.34964	11.77564	10.07759	7.72869	46.80131	49.04785	47.57665	43.81202	86.54653	11.03817	69.88637	6.29992	95.43818	20.46772	64.91016	92.43390	4.56121
2018-05-11 03:55:00	3590433799317661164	1.00000	11.36565	7.55708	9.87260	14.60160	8.90643	6.10656	9.28003	36.65352	50.20400	37.90193	63.22495	98.25537	40.49099	21.51700	57.89317	61.46339	5.34080	26.03493	33.43552	90.30128
2018-05-11 03:56:00	8630330696303481552	0.00000	7.55356	4.13230	18.42011	12.43730	11.00240	8.89203	10.97588	45.27863	39.68281	43.99404	45.52326	62.66975	21.82590	28.00522	84.69391	7.42468	28.30154	41.74182	36.08924	15.37750
2018-05-11 03:57:00	3590433799317662428	0.00000	13.03179	6.10720	9.41941	11.56564	5.88080	11.26736	11.48804	48.87652	59.75469	46.30720	54.69553	42.35466	64.15348	13.37996	16.71614	20.54394	18.22111	84.60437	53.48364	62.91570
2018-05-11 03:58:00	863033069630348651	0.00000	12.35069	9.68637	13.87782	8.58430	1.96828	16.79657	18.65158	57.70199	26.03999	43.35345	41.15676	28.38690	67.01922	88.22058	44.84158	79.89225	37.52657	10.67467	81.23191	83.74517
2018-05-11 03:59:00	3590433799317662451	1.00000	10.21070	7.28861	10.73390	15.27418	14.42618	7.60210	4.64065	28.14440	54.98305	57.99299	67.36739	31.89434	27.55227	63.31974	41.02860	69.82973	43.60562	2.92502	3.80971	84.26176
2018-05-11 04:00:00	3590433799317662006	0.00000	7.77049	10.37183	8.98731	10.49164	9.53867	12.71661	13.48087	64.48334	36.37029	48.39364	46.98457	26.12842	69.01242	0.20007	46.95042	87.07191	59.49939	7.44404	50.74973	36.19173
2018-05-11 04:01:00	863033069630348586	0.00000	9.40021	10.90202	8.67508	7.85839	9.20154	12.23403	13.06485	47.97409	47.86727	39.23988	42.75927	79.57640	50.26659	86.17945	6.78511	52.68260	82.08800	94.20020	83.89142	46.20865
2018-05-11 04:02:00	359043379931766387	0.00000	10.74524	5.93283	11.58037	7.23788	6.63371	12.25224	13.87531	35.10029	44.35719	42.98730	75.71266	81.62237	71.89055	38.43005	91.72588	16.26916	24.13851	0.69526	99.35406	32.23108
2018-05-11 04:03:00	3590433799317661834	0.00000	7.05784	11.88742	9.50044	9.94391	9.74844	13.23950	11.08779	50.61151	53.54115	29.43081	43.00050	67.80431	77.91320	49.87539	35.41958	55.31176	65.54856	5.22266	51.08388	17.67453
2018-05-11 04:04:00	863033069630348990	1.00000	13.76371	8.15090	10.08129	10.99379	12.39311	10.83278	9.61108	47.59705	36.30149	23.48610	66.20583	60.28429	70.04237	57.96825	64.55747	31.48983	57.79992	53.41763	55.42517	95.92894
2018-05-11 04:05:00	359043379931766957	1.00000	12.89946	7.72754	9.68626	14.65213	13.47995	7.73938	7.88143	58.78770	52.34566	39.59446	54.56162	12.19398	49.18641	95.19064	0.75933	41.87311	21.41564	44.58939	88.58449	70.36922
2018-05-11 04:06:00	3590433799317662402	0.00000	6.13488	8.86266	6.82285	8.93442	12.36307	8.34345	10.41934	28.95256	68.85202	36.13063	45.00092	39.89441	93.11291	2.02445	38.51719	15.38609	39.12591	0.40656	71.54897	48.89594
2018-05-11 04:07:00	359043379931766627	1.00000	9.04505	5.59984	7.81602	12.31850	13.21560	9.82830	7.40723	49.91187	67.21212	33.31350	29.26184	92.66763	35.10200	17.58499	35.63175	58.89232	93.09437	91.26410	89.47979	92.12037
2018-05-11 04:08:00	3590433799317662220	1.00000	11.29541	7.11706	13.88430	11.39433	10.80410	10.63780	13.24280	42.30798	57.51884	39.76740	49.81024	2.90391	75.73788	41.67849	50.89349	94.84711	57.16094	85.02390	54.32026	57.67619
2018-05-11 04:09:00	3590433799317661941	0.00000	15.44798	8.25522	5.67271	12.26359	11.74327	8.65710	10.01029	33.76795	50.46570	27.69215	46.60152	98.65245	3.25750	80.44835	41.97105	16.16590	90.58177	90.76870	78.21184	31.70950
2018-05-11 04:10:00	3590433799317661321	1.00000	16.14785	10.32235	16.38389	9.43441	9.17787	10.17791	15.38596	38.59570	58.55369	30.25684	53.68032	51.30414	16.45660	39.49292	66.44135	0.36866	3.06990	67.44859	43.91799	81.66102
2018-05-11 04:11:00	3590433799317662329	1.00000	14.51040	10.17292	12.73835	14.06745	7.74600	8.28884	12.66418	37.23749	52.67501	44.71333	31.54920	65.10456	81.87671	6.41239	31.39826	89.12584	58.00420	2.14270	10.88859	49.78477
2018-05-11 04:12:00	863033069630348511	1.00000	16.66838	8.60218	11.91183	13.05616	14.95816	6.83582	11.70687	42.70297	46.25580	40.80834	54.30243	85.85520	10.98402	8.23205	56.91840	67.71531	9.95072	55.50950	47.35730	39.84178
2018-05-11 04:13:00	3590433799317662048	1.00000	9.42703	3.47939	15.95831	13.59068	8.81984	9.67937	12.07696	65.72401	41.52863	30.83708	56.35484	71.07219	20.51629	75.54253	22.05681	47.10708	59.18466	61.53592	94.42065	85.73909
2018-05-11 04:14:00	3590433799317661305	1.00000	14.18125	7.79125	9.93719	14.43261	13.95681	5.67054	8.61580	65.53976	61.39475	31.27376	42.17962	14.15037	62.44416	93.46320	99.87295	4.79396	45.56680	26.44343	90.82105	66.35610
2018-05-11 04:15:00	3590433799317662014	0.00000	10.24988	12.36133	8.99309	13.19949	7.19733	12.93389	13.99920	34.80844	72.61803	62.58194	87.15490	21.77095	53.93270	28.55533	15.40080	79.93146	48.84679	65.72355	91.14811	8.18740
2018-05-11 04:16:00	863033069630348818	1.00000	10.03442	8.43154	9.19593	12.51605	13.02949	9.59911	10.21673	36.31465	48.25052	55.79079	54.47333	86.00988	79.77884	62.25918	50.39323	31.39756	28.30563	82.71040	4.38189	16.27802
2018-05-11 04:17:00	3590433799317661909	0.00000	9.84349	14.25165	7.26657	9.45191	8.99381	12.43503	10.74849	47.64979	61.77757	20.04002	55.77093	35.57275	84.81681	65.15901	86.59758	83.22924	46.22998	92.48263	83.22863	95.20164
2018-05-11 04:18:00	3590433799317661164	0.00000	9.27714	4.72558	9.77903	11.01656	9.47691	10.74542	13.49080	54.31042	43.83894	26.29846	27.07518	90.32268	41.24316	52.52738	87.22570	48.29114	74.78204	63.66326	66.65098	32.27800
2018-05-11 04:19:00	359043379931766551	1.00000	16.01117	14.08855	12.01228	12.76092	7.37547	8.94625	10.46660	52.03007	52.50793	29.87403	53.47662	19.44520	12.11856	14.71269	7.44198	97.74820	99.97926	34.69175	65.01942	65.77383
2018-05-11 04:20:00	8630330696303481552	0.00000	7.05301	11.53033	10.68020	14.59960	6.96052	14.02220	15.17295	51.01982	47.93896	51.72253	53.73305	91.88339	16.27811	66.10623	89.86065	41.38329	97.49797	43.18783	84.00547	83.13077
2018-05-11 04:21:00	8630330696303481511	0.00000	11.97896	4.63422	12.27464	9.48345	3.04028	14.54936	15.24442	71.48003	28.27356	30.06223	39.75657	35.30858	59.54790	0.48153	46.87346	42.73499	94.16920	42.99098	46.24577	20.76351
2018-05-11 04:22:00	3590433799317661594	1.00000	12.72348	8.77908	7.90103	10.73938	12.77525	7.29514	8.79587	36.59408	33.80291	32.83438	45.67350	69.68690	63.09701	30.86562	94.79565	79.05404	78.72381	51.89356	71.35989	82.43963
2018-05-11 04:23:00	8630330696303482444	1.00000	12.54842	7.20961	6.54955	11.82102	11.38362	9.66810	7.86139	61.16905	31.24480	39.63482	25.92017	78.13339	64.96380	87.24536	71.57485	69.40967	75.96997	75.82279	77.26029	4.26788
2018-05-11 04:24:00	3590433799317662212	0.00000	11.97234	7.41801	9.32126	10.19372	4.62797	13.41683	14.42819	47.82465	54.74270	38.01211	38.43225	15.73026	91.24158	42.75356	82.54172	37.29060	18.08445	42.04121	13.88823	83.50423
2018-05-11 04:25:00	359043379931766288	1.00000	12.85935	11.31739	15.06015	11.89701	8.18859	9.69053	16.83318	46.03133	46.69727	44.35005	45.20008	92.83400	91.90906	23.36122	19.24666	74.12514	86.43272	75.43073	91.52659	45.98383
2018-05-11 04:26:00	3590433799317662154	1.00000	9.41337	7.66778	13.74773	11.98680	8.73163	10.28595	12.80416	46.28781	44.29652	71.28309	49.82177	91.39135	22.23963	4.30888	24.31419	12.86841	14.04611	82.91701	0.63124	47.85264
2018-05-11 04:27:00	8630330696303481966	1.00000	13.70301	7.75510	6.97613	13.13921	11.64668	8.35053	9.24054	60.13076	49.55724	41.52079	35.22184	2.75686	1.30389	96.84201	24.47771	12.12434	46.11317	91.79551	4.25042	36.29154
2018-05-11 04:28:00	863033069630348362	1.00000	9.26262	6.81223	12.13762	9.44229	9.72013	13.63749	13.88991	45.99568	56.96910	33.26482	45.67782	39.29932	6.75805	46.74799	16.54524	52.06134	90.61360	94.78632	97.67151	22.03128
2018-05-11 04:29:00	8630330696303481099	1.00000	17.50643	6.76148	8.22731	10.82359	13.22204	8.86745	12.38840	41.86085	54.90299	39.53042	54.49887	18.89478	43.06229	98.82799	48.04046	24.60577	53.18025	63.87515	10.49328	2.07586
2018-05-11 04:30:00	8630330696303481537	1.00000	12.17806	6.80080	10.90630	13.98833	10.71415	7.76736	12.07638	39.72913	49.77714	48.24633	63.25624	76.98096	66.91294	98.27406	52.92201	44.61920	88.23675	45.31161	76.22809	23.70907
2018-05-11 04:31:00	863033069630348214	1.00000	12.92920	11.03954	7.88749	9.88576	9.65378	11.21199	10.24545	42.62010	33.44279	19.26476	43.42295	99.86216	68.06002	34.65835	29.83314	19.03236	9.12831	6.56431	21.05082	24.27109
2018-05-11 04:32:00	8630330696303482238	1.00000	13.43739	10.65316	14.77554	11.56556	7.37372	5.77761	10.60747	61.32800	53.65251	19.77085	48.14693	69.31206	96.06943	80.29745	1.78889	46.14744	80.76593	80.76899	65.81281	60.64385
2018-05-11 04:33:00	3590433799317661339	1.00000	9.68523	8.66216	13.34642	14.06132	10.53153	9.46527	7.23270	52.65708	59.02560	33.13203	65.58414	21.49662	80.36741	14.88776	64.97837	38.44729	97.11171	53.28367	26.84536	6.15719
2018-05-11 04:34:00	8630330696303481842	1.00000	12.18161	7.24619	13.95752	10.23225	5.97565	10.81589	14.39187	53.49530	53.38059	33.92583	63.57101	99.94995	57.09255	70.68093	99.15467	53.04687	58.56853	86.77695	56.95565	69.55015
2018-05-11 04:35:00	3590433799317661388	0.00000	9.10242	8.42060	10.76336	6.86134	5.50049	12.69115	12.66955	11.14632	46.94188	64.48949	20.95955	18.52739	66.02487	61.76550	20.64082	37.75393	42.34891	83.12151	30.69393	57.89486
2018-05-11 04:36:00	863033069630348792	1.00000	15.97717	10.13594	8.43608	15.12311	11.17065	8.86785	8.74033	31.53708	40.40821	30.80521	37.07861	49.68041	71.72323	31.81766	21.67121	80.34658	14.92420	25.84041	43.31415	55.79756
2018-05-11 04:37:00	359043379931766767	0.00000	6.67455	9.16093	6.09067	10.58547	11.36560	13.10707	10.55526	58.95212	53.79423	30.08677	42.21415	35.24429	12.15085	40.20344	56.29355	69.69641	88.13696	0.92176	43.70572	27.81277
2018-05-11 04:38:00	359043379931766809	1.00000	11.95206	7.32487	9.59334	11.64883	12.76124	10.72940	16.32862	36.38966	59.89031	29.12964	20.54259	46.95266	35.08302	20.30457	25.21010	59.75953	35.60828	81.23009	75.45985	48.89743
2018-05-11 04:39:00	359043379931766353	1.00000	12.80071	11.08401	10.24051	9.48584	9.98271	10.85203	10.26912	64.28960	44.96261	28.59295	39.86541	25.24912	55.41818	92.16698	1.53428	84.25936	91.00084	28.71037	22.66642	57.62060
2018-05-11 04:40:00	863033069630348503	1.00000	12.30108	9.01149	9.22854	10.50845	13.86062	6.52969	8.95273	26.58796	49.99162	17.85797	30.53437	83.40004	38.18435	84.22068	9.85839	34.81501	6.81218	23.66796	93.93243	47.70709
2018-05-11 04:41:00	8630330696303481685	1.00000	12.53848	9.21754	14.05869	9.78393	8.71424	11.84513	17.07217	52.75326	23.64875	27.44435	8.49386	61.36080	4.68803	91.07949	52.11947	14.16322	93.33377	71.82312	9.40613	48.90364
2018-05-11 04:42:00	8630330696303481982	1.00000	10.69382	6.75881	4.94058	11.56240	10.98934	11.57853	7.61909	34.90895	53.58190	47.40100	53.91788	92.83191	56.95814	10.44420	62.74176	30.34201	72.85012	18.30461	11.99468	36.84026
2018-05-11 04:43:00	8630330696303481693	1.00000	14.47969	9.20776	10.84645	13.47070	8.12656	7.66496	12.97871	56.57202	53.98259	34.93880	52.64241	54.93093	6.15479	34.53812	74.85932	77.11066	79.68715	96.77541	25.13225	96.79200
2018-05-11 04:44:00	8630330696303481164	0.00000	11.03145	7.84229	12.65715	9.24889	7.35659	14.43963	13.38462	45.73347	59.60961	46.78596	53.52334	74.87062	21.87423	81.99223	52.54664	14.53744	25.00770	23.95396	25.19536	41.61235
2018-05-11 04:45:00	8630330696303482113	1.00000	9.91206	7.77206	5.06415	13.87579	11.80616	7.36121	3.55223	53.59284	28.59060	55.83337	46.27925	1.97023	13.31581	90.32010	68.16001	73.74882	28.17057	11.91990	15.81763	11.06914
2018-05-11 04:46:00	863033069630348123	0.00000	11.42031	14.12151	6.03939	9.77104	7.07579	15.64766	14.76459	51.40538	34.11180	57.79522	31.47713	35.88236	66.67106	28.32046	36.06628	11.53044	57.95341	38.34491	42.08459	57.01424
2018-05-11 04:47:00	3590433799317662402	0.00000	9.41293	11.05771	12.26475	14.41436	6.84379	11.62331	11.71563	53.44502	36.33001	47.63395	37.15061	6.65351	85.26355	86.38355	57.69479	47.66219	51.53965	56.83435	48.01802	6.79260
2018-05-11 04:48:00	863033069630348230	1.00000	15.61955	12.77515	11.89388	9.62226	9.80985	12.91626	11.85378	39.70053	20.64585	36.71892	57.52411	41.41355	39.07281	9.59414	20.74497	41.59922	20.26195	20.23896	66.78035	72.30557
2018-05-11 04:49:00	359043379931766890	1.00000	7.63876	5.87357	14.56524	13.21394	6.75022	10.14041	14.08556	55.16744	40.12973	34.29172	61.26010	69.21699	86.39388	29.26821	2.11663	85.22853	18.45657	45.11712	43.51702	75.93724
2018-05-11 04:50:00	359043379931766262	0.00000	8.25419	13.53844	12.59053	15.33566	8.35870	11.32481	10.74654	58.37998	34.56254	34.98278	59.22873	69.07779	44.86717	22.79050	6.04483	83.44085	44.39754	38.78642	85.92372	59.30895
2018-05-11 04:51:00	8630330696303481180	1.00000	9.88694	9.50609	14.03400	13.57599	10.81116	7.71009	15.76795	54.68889	49.85038	29.54040	40.36866	91.14174	7.57339	60.95518	70.17862	90.98228	7.44183	60.92082	74.87343	64.58539
2018-05-11 04:52:00	863033069630348040	1.00000	7.92338	7.37507	6.83631	10.25782	8.28643	11.21105	12.20405	49.43399	37.25391	47.75737	38.02061	94.74575	12.02954	88.59496	79.20506	80.79804	37.13821	20.65964	46.09044	56.31880
2018-05-11 04:53:00	3590433799317661909	0.00000	8.85035	7.30453	12.92587	5.64166	4.75110	13.34144	12.59554	43.25563	67.75280	39.47496	31.30770	50.77809	76.00058	66.69654	72.68553	1.94348	81.25417	37.60239	2.23963	40.92005
2018-05-11 04:54:00	359043379931766023	0.00000	8.77731	13.70798	7.04994	12.22396	6.39516	11.42815	13.97897	53.51080	55.69182	27.77293	69.99378	8.40057	42.02356	72.86534	43.26322	98.30508	9.35528	45.16023	81.01361	80.30206
2018-05-11 04:55:00	3590433799317662444	0.00000	7.98890	12.85309	7.15504	12.44830	9.89999	11.53770	10.49912	55.32176	28.38485	50.45451	66.14430	49.76760	84.51514	63.13783	41.02995	84.40710	47.41835	16.75613	68.21598	21.27086
2018-05-11 04:56:00	8630330696303481578	1.00000	8.73968	8.38566	9.82950	13.89178	13.65726	9.92376	8.07855	68.77135	27.45867	47.43046	67.64440	99.55939	25.42912	49.51465	66.95187	16.43790	53.78239	64.51933	52.11334	70.60720
2018-05-11 04:57:00	863033069630348610	1.00000	8.23434	4.33953	9.65485	14.11433	9.89858	7.26688	9.36714	54.22220	44.86445	21.15100	45.82488	25.78900	48.02216	49.01621	20.30243	64.31736	64.03640	75.21020	19.61716	59.46695
2018-05-11 04:58:00	3590433799317662287	0.00000	7.35365	13.67623	10.03034	12.37610	7.25934	12.08383	11.47819	42.81957	47.86407	50.95393	46.79112	8.29076	43.44338	19.71347	51.73583	43.09660	50.56456	7.21115	41.35421	82.59427
2018-05-11 04:59:00	3590433799317662071	0.00000	10.42437	14.93391	5.10020	9.30165	7.86069	11.18170	12.07115	59.07743	56.41823	51.32339	45.90634	86.41411	81.08287	62.23030	2.51174	24.06624	66.17936	54.68708	22.84299	75.76056
2018-05-11 05:00:00	359043379931766890	1.00000	12.61394	7.06792	9.81031	11.43430	13.96941	9.23119	9.09961	30.34522	26.59464	59.65740	43.36048	54.03064	86.52046	58.61710	66.42615	7.48087	46.12097	84.32447	1.22374	93.57732
2018-05-11 05:01:00	3590433799317661339	1.00000	17.66391	11.00824	12.45586	15.59632	13.02363	5.49922	13.12825	43.82826	33.31581	55.14631	59.98891	3.18940	4.82192	26.60965	20.11474	20.17061	73.09735	83.69723	3.50510	93.23269
2018-05-11 05:02:00	8630330696303481578	1.00000	6.53132	8.92722	7.96890	12.87762	9.77038	13.03291	14.33002	48.12830	21.61551	40.84749	48.85886	93.53969	78.71221	96.18462	9.06185	1.52228	9.43492	14.74239	87.88934	76.96443
2018-05-11 05:03:00	3590433799317661677	1.00000	11.97479	9.19349	11.16621	9.07178	8.95169	6.47632	15.23070	42.49189	23.69359	50.71088	56.29740	20.64682	14.32550	17.20547	49.77454	76.85251	0.98079	71.13206	69.64282	1.24725
2018-05-11 05:04:00	8630330696303482105	1.00000	11.66790	10.06560	16.17885	12.38983	8.27223	10.38803	9.86204	36.79891	45.39976	53.56234	49.30160	84.92287	64.44326	92.30859	81.42731	1.15804	80.92151	29.73155	48.82437	55.04948
2018-05-11 05:05:00	8630330696303481560	1.00000	11.25906	7.00402	10.95549	11.14282	11.64852	11.96477	12.93802	59.01469	47.43115	24.01260	58.95416	42.00477	93.00388	47.30643	64.91674	95.17009	76.96980	90.39534	33.63552	93.70958
2018-05-11 05:06:00	359043379931766932	1.00000	12.62175	7.02616	13.25137	12.38120	7.85306	7.15708	12.46145	37.07961	60.08485	27.28771	60.26605	55.21034	53.29015	86.16685	31.11490	60.98726	66.14221	58.83332	81.98823	2.04360
2018-05-11 05:07:00	3590433799317661149	1.00000	13.18282	9.06931	12.63655	14.29988	7.25613	5.20351	13.76017	57.17309	43.36395	55.63738	50.79098	68.09666	36.32587	7.47783	76.58397	69.54079	87.77282	12.43136	33.92986	5.90674
2018-05-11 05:08:00	8630330696303481404	0.00000	11.31961	7.82849	7.29968	10.37958	10.33679	12.18778	11.23310	34.55915	51.12456	32.71003	59.18604	70.97435	42.77336	14.64594	47.32077	84.66600	11.20640	23.03438	74.73554	74.23282
2018-05-11 05:09:00	863033069630348297	1.00000	11.23174	7.81870	7.75813	14.59481	11.99487	12.14070	10.45703	55.50168	54.47376	24.76000	81.93364	21.93742	87.02520	52.41746	18.79083	21.44003	86.45788	15.53805	73.61271	96.38578
2018-05-11 05:10:00	863033069630348552	0.00000	10.47001	15.99386	8.93395	11.66154	9.06750	12.26822	9.79115	44.64618	53.76438	23.65163	54.56147	57.62004	1.63620	23.84387	26.12313	70.27475	31.57077	59.96939	62.04550	22.95246
2018-05-11 05:11:00	359043379931766049	1.00000	11.18772	9.10816	7.53738	14.29308	12.75003	7.15863	5.85599	36.66655	59.40208	43.94838	50.01462	83.10855	15.84556	21.27684	5.42049	27.48664	65.44919	5.36436	13.82751	65.24985
2018-05-11 05:12:00	359043379931766619	1.00000	12.58947	10.63300	11.57728	12.01794	12.36857	7.36040	8.39147	50.39672	48.17909	43.26969	62.07495	32.15820	18.35485	16.45927	51.92292	49.47008	79.96357	40.53976	45.33751	99.36520
2018-05-11 05:13:00	3590433799317662162	0.00000	8.60801	12.46565	11.00793	11.99055	9.78056	13.16475	9.82632	39.84691	24.38359	42.08246	43.26793	29.71568	99.53220	80.27224	27.60957	78.84566	56.13040	32.21388	0.40602	51.90227
2018-05-11 05:14:00	8630330696303482253	1.00000	10.81200	10.03937	17.55186	7.60589	12.32606	11.20789	16.54821	42.16540	56.19573	50.21753	58.79345	3.21528	39.67186	26.12865	14.04686	71.53625	17.09993	87.58020	86.49919	45.49135
2018-05-11 05:15:00	8630330696303481230	1.00000	12.06980	8.58820	7.22724	14.20513	10.81713	8.51784	6.97611	48.20862	43.77199	20.04106	33.93707	42.62009	75.18763	98.05349	16.78078	93.37823	14.85406	54.60157	63.37427	19.76629
2018-05-11 05:16:00	3590433799317662113	1.00000	10.99363	6.03159	13.10722	13.20268	9.62192	4.78624	13.49247	53.42759	64.93783	41.17642	73.84966	50.92184	44.95030	32.52771	24.83330	67.28767	70.84461	79.64944	74.07735	49.23220
2018-05-11 05:17:00	3590433799317661552	1.00000	12.90464	11.49245	14.59443	11.96110	7.39103	8.90952	13.93244	33.14563	36.30500	47.57464	54.93654	73.53060	75.65995	94.27169	99.46181	98.02586	38.23576	79.35617	46.34450	77.48350
2018-05-11 05:18:00	863033069630348412	0.00000	6.33082	14.05333	7.17149	11.95690	11.43121	11.16755	10.72679	64.30177	35.94266	34.48780	41.38440	58.17576	73.42964	73.95686	33.66757	55.29258	77.58529	80.25804	39.58628	77.63755
2018-05-11 05:19:00	359043379931766833	1.00000	9.10353	4.65123	14.29939	10.42652	9.22301	10.30366	12.31501	50.46406	43.01616	48.38161	54.41906	19.40780	92.11948	96.41137	41.69567	2.29046	24.39323	14.11130	47.38222	39.45799
2018-05-11 05:20:00	863033069630348776	1.00000	9.94520	6.31992	13.00929	12.29273	10.31321	9.97286	12.45545	64.90000	73.41959	49.57789	51.60379	40.56538	42.30386	28.03403	92.77219	86.69192	68.11136	30.51490	59.39138	75.96551
2018-05-11 05:21:00	3590433799317661941	1.00000	9.29697	8.94869	5.16975	11.01334	12.10081	7.02659	6.77187	53.34961	56.64143	40.69006	61.11263	41.21561	2.78179	71.46276	19.05472	40.91444	89.15957	44.19855	39.55799	3.23475
2018-05-11 05:22:00	359043379931766619	1.00000	14.41770	8.14398	8.84244	10.60731	11.58775	12.23024	11.36776	39.55165	63.10812	68.26174	61.36998	17.29524	88.10142	12.14428	54.21182	65.92349	45.33333	59.05432	15.82499	32.10700
2018-05-11 05:23:00	863033069630348883	0.00000	8.30302	9.72448	8.31442	14.23727	7.51360	10.67053	14.16386	38.59352	51.61727	50.23336	63.32555	86.98270	52.41759	76.23690	65.55913	5.64730	52.85499	71.56999	93.57287	15.85363
2018-05-11 05:24:00	3590433799317662048	1.00000	13.43342	10.99744	11.27338	13.29249	12.89051	8.45153	11.69837	66.50276	43.51783	36.98527	58.60157	14.09985	98.13688	67.58323	13.32077	49.82578	51.58183	75.90708	32.37314	98.07520
2018-05-11 05:25:00	863033069630348651	1.00000	12.56620	9.69100	8.09613	11.17110	10.53637	7.11695	7.29440	55.06698	49.97594	48.62471	34.97881	21.49155	35.39688	26.76970	23.98749	93.60968	40.87207	93.22495	82.13065	62.96308
2018-05-11 05:26:00	3590433799317662055	1.00000	15.79363	8.69145	16.84515	8.45804	6.89067	7.67815	11.16565	55.41335	51.64687	52.46281	54.10253	35.93594	48.54400	42.32791	82.57766	93.69498	76.70757	72.95643	70.38301	44.04547
2018-05-11 05:27:00	3590433799317661040	1.00000	14.35021	8.43354	10.28338	13.60699	12.83311	7.80222	8.94313	40.29446	43.79130	18.75835	55.70320	0.45781	79.73803	86.67832	59.40891	95.80443	32.03215	88.13674	12.57213	60.66112
2018-05-11 05:28:00	359043379931766056	1.00000	14.17169	11.03172	9.93869	12.14087	12.03541	7.54181	7.62968	42.57193	56.49009	42.27172	56.65727	92.00128	58.17030	28.68041	0.94099	67.15919	69.51789	91.41243	95.40278	71.27178
2018-05-11 05:29:00	8630330696303481636	0.00000	8.38038	12.35734	7.97848	12.62189	10.26295	9.98114	11.48848	48.34006	19.62703	38.96104	44.84277	27.43845	7.86810	37.22439	82.50246	99.59250	74.93851	79.05448	96.03428	58.26538
2018-05-11 05:30:00	863033069630348545	0.00000	5.94178	9.71832	8.01085	10.64462	11.99870	11.85734	12.54585	65.58734	45.52597	67.87752	66.73191	69.40233	5.22613	70.93385	61.41626	37.77675	24.48568	38.08274	71.90020	55.77644
2018-05-11 05:31:00	863033069630348040	0.00000	4.98720	8.10689	12.77133	17.13730	5.68213	15.67625	17.62269	39.95646	32.93239	31.08145	47.61665	70.24258	86.17024	14.22905	18.16336	76.77456	15.90421	71.71798	49.96212	9.24156
2018-05-11 05:32:00	359043379931766684	1.00000	12.65097	8.87728	14.51703	11.73236	11.82492	11.21692	14.46143	41.88870	54.89194	62.90750	41.64932	13.55731	60.80008	30.60680	1.71689	67.50687	33.37192	45.70424	5.28650	6.51773
2018-05-11 05:33:00	3590433799317661677	1.00000	13.04771	7.54312	6.28618	10.84375	11.45017	10.66727	7.34601	56.08384	56.30863	31.18499	58.31834	39.38915	26.60279	43.67534	79.86916	26.28067	56.37158	68.41559	65.39097	97.13770
2018-05-11 05:34:00	3590433799317661669	1.00000	9.68183	7.37435	12.48087	11.80122	12.49153	11.54211	11.09481	66.90717	46.68906	49.26551	45.16382	31.28382	80.09828	75.22045	63.63147	30.84309	50.15987	88.11249	42.39171	42.35139
2018-05-11 05:35:00	359043379931766197	1.00000	14.40077	9.96446	9.80263	8.86022	12.72829	7.59650	11.47551	51.45540	41.45323	45.14331	73.84053	99.62449	48.90099	95.79695	68.73621	69.44877	44.71141	18.05005	58.91171	81.69172
2018-05-11 05:36:00	8630330696303481131	0.00000	11.11041	7.42723	5.02767	14.10683	12.05321	7.34090	6.48145	37.52472	68.14419	50.50792	38.05717	19.71360	87.29011	96.86931	9.30723	89.04196	81.96161	86.52128	91.78647	91.16793
2018-05-11 05:37:00	8630330696303482071	0.00000	9.05458	9.86182	6.85647	9.12486	7.34868	13.37621	11.29677	72.08528	53.24328	32.03122	37.02753	13.03110	30.62983	66.31412	10.78125	19.98191	2.80298	57.01164	33.47169	79.92809
2018-05-11 05:38:00	3590433799317662444	1.00000	11.17110	6.48173	7.84133	9.74267	11.58573	10.18337	6.76744	55.00821	36.15093	30.09055	50.26964	78.48423	1.26238	42.57988	27.30262	55.70586	74.31925	34.86490	53.66671	15.60402
2018-05-11 05:39:00	3590433799317662238	0.00000	10.23125	6.90162	8.33154	8.99325	7.22061	11.70158	12.72603	81.74353	66.65791	33.76939	50.02707	89.60908	9.59285	31.35814	86.64394	21.65620	99.38802	39.50519	50.15086	54.99742
2018-05-11 05:40:00	863033069630348818	1.00000	9.29814	10.10695	9.86901	11.10072	11.10248	9.96473	15.21812	59.36057	43.79182	62.38867	41.17475	62.98588	0.86576	12.57152	41.65566	32.17896	14.52357	69.23332	51.35275	82.34281
2018-05-11 05:41:00	359043379931766312	1.00000	12.71376	10.83048	12.67492	12.25815	12.16714	10.43222	9.86724	59.35034	53.65630	31.34282	37.84889	39.76650	22.15552	65.31660	47.12781	0.23897	51.01149	43.33670	10.49008	75.05851
2018-05-11 05:42:00	8630330696303481255	1.00000	7.14684	8.76550	10.26366	8.71785	10.43288	12.83783	14.27746	48.15090	50.20263	25.54349	69.81310	21.87948	25.96111	52.55877	33.33802	51.22459	94.60827	19.36872	64.82808	61.07594
2018-05-11 05:43:00	359043379931766270	1.00000	13.41501	12.97914	11.91299	11.75603	9.50315	7.15127	13.37842	55.49371	33.45287	42.86439	64.94677	58.79251	5.63481	85.15644	4.59231	32.55389	6.48580	19.09422	71.75023	13.69738
