ID,Country,City,Location,Width,Length
3590433799317661974,HR,Split,Europe/Zagreb,43.50891,16.43915
8630330696303482444,US,Bon Air,America/New_York,37.52487,-77.55777
8630330696303481834,UZ,Jizzax,Asia/Samarkand,40.11583,67.84222
3590433799317661800,US,Port Richmond,America/New_York,40.63316,-74.13653
359043379931766874,FR,Marly-le-Roi,Europe/Paris,48.86667,2.08333
3590433799317662220,IN,Madhipura,Asia/Kolkata,25.92127,86.79271
863033069630348347,MG,Ambatondrazaka,Indian/Antananarivo,-17.83333,48.41667
863033069630348651,CA,Norfolk County,America/Toronto,42.8334,-80.38297
8630330696303481792,FR,Fontenay-aux-Roses,Europe/Paris,48.79325,2.29275
8630330696303481651,DZ,Bordj Zemoura,Africa/Algiers,36.27462,4.85668
863033069630348917,PH,Masbate,Asia/Manila,12.37169,123.62494
3590433799317661628,BE,Houthalen,Europe/Brussels,51.03427,5.37429
8630330696303482378,IN,Pune,Asia/Kolkata,18.51957,73.85535
8630330696303482436,MX,Paracho de Verduzco,America/Mexico_City,19.64745,-102.04897
8630330696303482055,US,Dublin,America/New_York,32.54044,-82.90375
8630330696303482154,CD,Kamina,Africa/Lubumbashi,-8.73508,24.99798
3590433799317662329,DE,Barmbek-Nord,Europe/Berlin,53.6052,10.03988
8630330696303482410,PH,Antipolo,Asia/Manila,14.62578,121.12251
8630330696303481941,US,Crystal Lake,America/Chicago,42.24113,-88.3162
3590433799317661487,MY,Donggongon,Asia/Kuching,5.90702,116.10146
8630330696303481107,FI,Kallio,Europe/Helsinki,60.18427,24.95034
3590433799317661875,FR,Pamiers,Europe/Paris,43.11667,1.6
863033069630348479,BE,Mouscron,Europe/Brussels,50.74497,3.20639
8630330696303481545,BR,Cabo,America/Recife,-8.28333,-35.03333
8630330696303481594,MX,Acayucan,America/Mexico_City,17.94979,-94.91386
359043379931766791,AU,Perth,Australia/Perth,-31.95224,115.8614
3590433799317661750,US,Kaukauna,America/Chicago,44.27804,-88.27205
863033069630348206,IN,Meerut,Asia/Kolkata,28.98002,77.70636
3590433799317661149,BJ,Tchaourou,Africa/Porto-Novo,8.88649,2.59753
3590433799317661677,RU,Alatyr‚Äô,Europe/Moscow,54.8421,46.5813
359043379931766098,CU,Varadero,America/Havana,23.15678,-81.24441
8630330696303482071,US,Keizer,America/Los_Angeles,44.99012,-123.02621
8630330696303481123,GB,Barnet,Europe/London,51.65,-0.2
359043379931766460,US,Troutdale,America/Los_Angeles,45.53929,-122.38731
3590433799317662030,AO,Luena,Africa/Luanda,-11.78333,19.91667
359043379931766353,GB,Bushey,Europe/London,51.64316,-0.36053
8630330696303482337,EC,Milagro,America/Guayaquil,-2.13404,-79.59415
8630330696303482212,ES,Reus,Europe/Madrid,41.15612,1.10687
8630330696303481586,TR,Silvan,Europe/Istanbul,38.13708,41.00817
8630330696303481164,CN,Haicheng,Asia/Shanghai,40.85158,122.74754
359043379931766064,RU,Danilov,Europe/Moscow,58.1908,40.17171
863033069630348784,US,Keizer,America/Los_Angeles,44.99012,-123.02621
3590433799317662204,JP,Hakodate,Asia/Tokyo,41.77583,140.73667
359043379931766312,DZ,Thenia,Africa/Algiers,36.72544,3.55665
3590433799317662428,DZ,El Achir,Africa/Algiers,36.06386,4.62744
863033069630348156,CN,Nanpiao,Asia/Shanghai,41.09822,120.74792
359043379931766387,DE,Bad Honnef,Europe/Berlin,50.64336,7.2278
3590433799317661420,EC,Cuenca,America/Guayaquil,-2.90055,-79.00453
3590433799317661685,ES,Jumilla,Europe/Madrid,38.47917,-1.325
3590433799317661495,IT,Chiavari,Europe/Rome,44.31771,9.32241
863033069630348354,BE,Denderleeuw,Europe/Brussels,50.88506,4.07601
3590433799317662279,CD,Beni,Africa/Lubumbashi,0.49113,29.47306
863033069630348669,KR,Eisen,Asia/Seoul,36.82167,128.63083
8630330696303481628,US,Aurora,America/Denver,39.72943,-104.83192
863033069630348966,DZ,Messaad,Africa/Algiers,34.15429,3.50309
863033069630348792,ET,Arba Minch,Africa/Addis_Ababa,6.03333,37.55
8630330696303482063,GB,Brierley Hill,Europe/London,52.48173,-2.12139
3590433799317662279,RU,Kolomyagi,Europe/Moscow,60.02427,30.28491
3590433799317661917,CN,Foshan,Asia/Shanghai,23.02677,113.13148
863033069630348404,TJ,Vahdat,Asia/Dushanbe,38.55632,69.01354
8630330696303482022,PK,Bhit Shah,Asia/Karachi,25.80565,68.49143
8630330696303482451,FR,Fontenay-aux-Roses,Europe/Paris,48.79325,2.29275
8630330696303481339,US,Troutdale,America/Los_Angeles,45.53929,-122.38731
3590433799317662113,US,Milledgeville,America/New_York,33.08014,-83.2321
863033069630348065,CM,Idenao,Africa/Douala,4.2475,9.00472
3590433799317662311,IT,Villabate,Europe/Rome,38.07789,13.44275
8630330696303482444,BR,Itacoatiara,America/Manaus,-3.14306,-58.44417
863033069630348313,IN,Diamond Harbour,Asia/Kolkata,22.19303,88.18466
863033069630348206,US,Shreveport,America/Chicago,32.52515,-93.75018
359043379931766783,CU,Varadero,America/Havana,23.15678,-81.24441
863033069630348966,IN,Srinagar,Asia/Kolkata,34.08565,74.80555
8630330696303481503,US,Norco,America/Los_Angeles,33.93113,-117.54866
863033069630348776,DE,Gronau,Europe/Berlin,52.21099,7.02238
863033069630348719,PE,Yunguyo,America/Lima,-16.25,-69.08333
863033069630348578,BE,Beveren,Europe/Brussels,51.21187,4.25633
359043379931766049,US,Brunswick,America/New_York,43.91452,-69.96533
359043379931766544,US,Jersey City,America/New_York,40.72816,-74.07764
8630330696303482204,US,Visitacion Valley,America/Los_Angeles,37.71715,-122.40433
8630330696303482261,CZ,Karlovy Vary,Europe/Prague,50.23271,12.87117
863033069630348032,LK,Hendala,Asia/Colombo,6.9909,79.883
8630330696303481834,BR,Muritiba,America/Bahia,-12.91667,-39.25
359043379931766734,PE,Minas de Marcona,America/Lima,-15.21194,-75.11028
8630330696303481602,US,Gilbert,America/Phoenix,33.35283,-111.78903
3590433799317662105,DE,Karben,Europe/Berlin,50.23019,8.77155
3590433799317661537,IT,Lanciano,Europe/Rome,42.22718,14.39024
8630330696303481826,RU,Kuvandyk,Asia/Yekaterinburg,51.4781,57.3552
3590433799317661578,BE,Wevelgem,Europe/Brussels,50.8,3.16667
3590433799317661537,LK,Hendala,Asia/Colombo,6.9909,79.883
8630330696303482329,US,Norco,America/Los_Angeles,33.93113,-117.54866
8630330696303481065,GB,Lower Earley,Europe/London,51.42708,-0.91979
3590433799317661065,BR,Imbituba,America/Sao_Paulo,-28.24,-48.67028
3590433799317662485,US,Redding,America/Los_Angeles,40.58654,-122.39168
863033069630348552,MX,Contla,America/Mexico_City,19.32932,-98.1664
3590433799317661644,ES,Ferrol,Europe/Madrid,43.48961,-8.2194
3590433799317661453,CD,Beni,Africa/Lubumbashi,0.49113,29.47306
8630330696303481438,IN,Rangia,Asia/Kolkata,26.44931,91.61356
3590433799317661487,JP,Inawashiro,Asia/Tokyo,37.56667,140.11667
359043379931766601,DJ,'Ali Sabieh,Africa/Djibouti,11.15583,42.7125
863033069630348966,GB,Hartley,Europe/London,51.38673,0.30367
3590433799317661941,CN,Hushitai,Asia/Shanghai,41.94175,123.50266
3590433799317662352,US,Woodbridge,America/New_York,40.5576,-74.28459
863033069630348701,AR,Ushuaia,America/Argentina/Ushuaia,-54.8,-68.3
8630330696303481404,IT,San Giuliano Milanese,Europe/Rome,45.39402,9.29109
8630330696303481933,NG,Lagos,Africa/Lagos,6.45407,3.39467
3590433799317661792,IN,Aklera,Asia/Kolkata,24.41288,76.56719
8630330696303482360,DE,Siegburg,Europe/Berlin,50.80019,7.20769
3590433799317661065,BE,Temse,Europe/Brussels,51.12794,4.21372
863033069630348925,ES,el Camp de l'Arpa del Clot,Europe/Madrid,41.41204,2.18247
3590433799317661081,IN,Leteri,Asia/Kolkata,24.05979,77.40858
863033069630348594,PK,Kot Addu,Asia/Karachi,30.46907,70.96699
863033069630348560,MX,Jocotepec,America/Mexico_City,20.28527,-103.42897
3590433799317661875,SO,Baki,Africa/Mogadishu,9.89206,43.38531
3590433799317661313,IN,Uran,Asia/Kolkata,18.87813,72.93924
3590433799317661511,MX,Paracho de Verduzco,America/Mexico_City,19.64745,-102.04897
3590433799317662378,US,Utica,America/New_York,43.1009,-75.23266
3590433799317661461,IN,Kheda,Asia/Kolkata,22.75218,72.68533
8630330696303481040,GB,Lymington,Europe/London,50.75767,-1.5443
863033069630348560,PK,Bhit Shah,Asia/Karachi,25.80565,68.49143
8630330696303482006,TN,El Alia,Africa/Tunis,37.16911,10.03478
863033069630348834,ID,Tebingtinggi,Asia/Jakarta,3.3285,99.1625
3590433799317661628,US,Utica,America/New_York,43.1009,-75.23266
3590433799317661610,DJ,'Ali Sabieh,Africa/Djibouti,11.15583,42.7125
3590433799317661255,US,Clermont,America/New_York,28.54944,-81.77285
8630330696303481685,IT,Tortona,Europe/Rome,44.89784,8.86374
8630330696303482071,IN,Leteri,Asia/Kolkata,24.05979,77.40858
3590433799317661768,BG,Smolyan,Europe/Sofia,41.57439,24.71204
8630330696303481248,CU,Varadero,America/Havana,23.15678,-81.24441
3590433799317662311,US,Waterbury,America/New_York,41.55815,-73.0515
863033069630348206,CA,Vernon,America/Vancouver,50.26729,-119.27337
3590433799317661008,IN,Aklera,Asia/Kolkata,24.41288,76.56719
863033069630348065,AR,Tandil,America/Argentina/Buenos_Aires,-37.32167,-59.13316
359043379931766197,IT,Roseto degli Abruzzi,Europe/Rome,42.67164,14.01481
863033069630348313,US,Crystal Lake,America/Chicago,42.24113,-88.3162
8630330696303481735,GB,Strood,Europe/London,51.39323,0.47713
3590433799317662451,NL,Culemborg,Europe/Amsterdam,51.955,5.22778
359043379931766965,AF,Sar-e Pul,Asia/Kabul,36.21544,65.93249
3590433799317661552,IN,Bhayandar,Asia/Kolkata,19.30157,72.85107
8630330696303481503,PH,Jagna,Asia/Manila,9.6531,124.3697
3590433799317662444,JP,Annaka,Asia/Tokyo,36.33011,138.89585
3590433799317661404,SY,Tadmur,Asia/Damascus,34.5624,38.28402
359043379931766049,UY,Durazno,America/Montevideo,-33.38056,-56.52361
359043379931766841,US,Bon Air,America/New_York,37.52487,-77.55777
863033069630348875,CN,Zhoucun,Asia/Shanghai,36.81667,117.81667
8630330696303482147,RU,Aykhal,Asia/Yakutsk,65.93381,111.4834
3590433799317661487,ES,Palafrugell,Europe/Madrid,41.91738,3.1631
8630330696303481008,AF,Sar-e Pul,Asia/Kabul,36.21544,65.93249
3590433799317661016,ID,Cibinong,Asia/Jakarta,-6.48167,106.85417
3590433799317662063,IL,Rahat,Asia/Jerusalem,31.39547,34.75699
8630330696303481024,RU,Gavrilov-Yam,Europe/Moscow,57.30185,39.85331
863033069630348479,IN,Kangayam,Asia/Kolkata,11.00599,77.5609
3590433799317661768,ZA,Mokopane,Africa/Johannesburg,-24.19436,29.00974
3590433799317661107,FR,Talence,Europe/Paris,44.80477,-0.59543
359043379931766346,BR,Resplendor,America/Sao_Paulo,-19.32556,-41.25528
359043379931766528,MN,Ulan Bator,Asia/Ulaanbaatar,47.90771,106.88324
359043379931766379,IN,Osmanabad,Asia/Kolkata,18.18158,76.03889
3590433799317661990,HN,Olanchito,America/Tegucigalpa,15.48131,-86.57415
863033069630348115,CN,Changshu City,Asia/Shanghai,31.64615,120.74221
8630330696303481057,EE,Narva,Europe/Tallinn,59.37722,28.19028
3590433799317661164,DE,Kirchlengern,Europe/Berlin,52.2,8.63333
8630330696303481693,GB,Newbury,Europe/London,51.40148,-1.32471
359043379931766403,PH,Tupi,Asia/Manila,6.33444,124.95278
359043379931766783,US,Independence,America/Chicago,39.09112,-94.41551
863033069630348305,ES,Leioa,Europe/Madrid,43.32686,-2.98884
8630330696303481198,VE,Ciudad Guayana,America/Caracas,8.35122,-62.64102
863033069630348818,CZ,Praha,Europe/Prague,50.073658,14.41854
359043379931766551,DE,Pfullingen,Europe/Berlin,48.46458,9.22796
8630330696303481693,CR,Liberia,America/Costa_Rica,10.63504,-85.43772
3590433799317661933,GB,Bushey,Europe/London,51.64316,-0.36053
359043379931766544,IN,Barbil,Asia/Kolkata,22.10194,85.37752
863033069630348248,GB,Westbury,Europe/London,51.26,-2.1875
3590433799317662378,RU,Gavrilov-Yam,Europe/Moscow,57.30185,39.85331
359043379931766726,UZ,Parkent,Asia/Tashkent,41.29444,69.67639
8630330696303481396,IR,Nowshahr,Asia/Tehran,36.64852,51.49621
863033069630348750,PL,Zgorzelec,Europe/Warsaw,51.14942,15.00835
3590433799317661438,TZ,Mwandiga,Africa/Dar_es_Salaam,-4.83,29.65806
359043379931766890,US,Santa Maria,America/Los_Angeles,34.95303,-120.43572
3590433799317662329,TT,Port of Spain,America/Port_of_Spain,10.66668,-61.51889
8630330696303482477,BR,Guapimirim,America/Sao_Paulo,-22.53722,-42.98194
3590433799317661644,MX,Jocotepec,America/Mexico_City,20.28527,-103.42897
3590433799317661503,JP,Nayoro,Asia/Tokyo,44.35056,142.45778
863033069630348230,PH,Calauan,Asia/Manila,14.14989,121.3152
3590433799317662188,TZ,Magomeni,Africa/Dar_es_Salaam,-6.8,39.25
863033069630348149,ES,Villaquilambre,Europe/Madrid,42.64685,-5.55835
863033069630348040,CA,Charlottetown,America/Halifax,46.23899,-63.13414
3590433799317662386,EC,Cuenca,America/Guayaquil,-2.90055,-79.00453
3590433799317662337,MD,Soroca,Europe/Chisinau,48.15659,28.28489
8630330696303482162,RU,Otradnyy,Europe/Samara,53.37596,51.3452
3590433799317661636,PK,Mianwali,Asia/Karachi,32.57756,71.52847
3590433799317661305,GB,Great Wyrley,Europe/London,52.66277,-2.01111
3590433799317661164,BR,Nova Xavantina,America/Cuiaba,-14.66463,-52.35558
863033069630348180,CI,Bonoua,Africa/Abidjan,5.27247,-3.59625
863033069630348164,MX,Contla,America/Mexico_City,19.32932,-98.1664
863033069630348099,DE,Schwalmtal,Europe/Berlin,51.21667,6.26667
8630330696303481396,CO,Madrid,America/Bogota,4.73245,-74.26419
359043379931766163,PH,Masbate,Asia/Manila,12.37169,123.62494
863033069630348917,US,Schererville,America/Chicago,41.47892,-87.45476
3590433799317661875,FR,Herblay,Europe/Paris,48.98994,2.1699
3590433799317662139,CN,Hengshui,Asia/Shanghai,37.73222,115.70111
3590433799317661511,US,Malden,America/New_York,42.4251,-71.06616
863033069630348560,US,Brighton Beach,America/New_York,40.57788,-73.95958
8630330696303481040,TN,El Alia,Africa/Tunis,37.16911,10.03478
863033069630348537,PL,Reda,Europe/Warsaw,54.60528,18.34717
8630330696303482170,NG,Ilesa,Africa/Lagos,7.62789,4.74161
3590433799317661784,RU,Gavrilov-Yam,Europe/Moscow,57.30185,39.85331
3590433799317662055,US,Greenfield,America/Indiana/Indianapolis,39.78504,-85.76942
359043379931766346,RU,Lesosibirsk,Asia/Krasnoyarsk,58.23583,92.48278
8630330696303482154,VU,Port-Vila,Pacific/Efate,-17.73648,168.31366
863033069630348248,PH,Tupi,Asia/Manila,6.33444,124.95278
863033069630348933,RU,Ulan-Ude,Asia/Irkutsk,51.82721,107.60627
8630330696303481032,PH,Tupi,Asia/Manila,6.33444,124.95278
3590433799317661214,PL,Ustka,Europe/Warsaw,54.58048,16.86194
863033069630348529,IN,Chamba,Asia/Kolkata,32.55531,76.12647
8630330696303481859,JP,Karatsu,Asia/Tokyo,33.4425,129.96972
863033069630348347,FR,Dax,Europe/Paris,43.71032,-1.05366
3590433799317662154,MY,Teluk Intan,Asia/Kuala_Lumpur,4.02219,101.02083
359043379931766379,GB,Hartley,Europe/London,51.38673,0.30367
359043379931766239,PK,Khairpur Mir‚Äôs,Asia/Karachi,27.52948,68.75915
359043379931766411,CL,Chiguayante,America/Santiago,-36.9256,-73.02841
3590433799317661925,DE,Neuburg an der Donau,Europe/Berlin,48.73218,11.18709
3590433799317661743,AR,Chacabuco,America/Argentina/Buenos_Aires,-34.64167,-60.47389
3590433799317661842,PK,Sillanwali,Asia/Karachi,31.82539,72.54064
8630330696303481206,UZ,Jizzax,Asia/Samarkand,40.11583,67.84222
8630330696303481578,NG,Ilesa,Africa/Lagos,7.62789,4.74161
359043379931766775,AR,Pontevedra,America/Argentina/Buenos_Aires,-34.74785,-58.70072
863033069630348198,PK,Jhol,Asia/Karachi,25.95533,68.88871
3590433799317662196,MA,Temara,Africa/Casablanca,33.92866,-6.90656
3590433799317662360,JP,Suzaka,Asia/Tokyo,36.65,138.31667
8630330696303481487,CZ,Jindřichův Hradec,Europe/Prague,49.144482,15.006139
8630330696303481651,GE,Kobuleti,Asia/Tbilisi,41.82143,41.77921
863033069630348701,CN,Dongdu,Asia/Shanghai,35.85,117.7
359043379931766825,SK,Skalica,Europe/Bratislava,48.8449,17.22635
863033069630348081,BR,Pedro II,America/Fortaleza,-4.42472,-41.45861
8630330696303482493,NG,Gaya,Africa/Lagos,11.86064,9.0027
8630330696303481032,DE,Hofheim am Taunus,Europe/Berlin,50.09019,8.4493
863033069630348263,MX,Zacoalco de Torres,America/Mexico_City,20.22816,-103.5687
863033069630348925,KZ,Shalqar,Asia/Aqtobe,47.83333,59.6
8630330696303482303,BR,Catende,America/Recife,-8.66667,-35.71667
8630330696303481206,IN,Dombivli,Asia/Kolkata,19.21667,73.08333
8630330696303481438,US,Hutto,America/Chicago,30.5427,-97.54667
8630330696303481420,BR,Nova Xavantina,America/Cuiaba,-14.66463,-52.35558
8630330696303481446,ES,Maspalomas,Atlantic/Canary,27.76056,-15.58602
863033069630348529,US,Bothell West,America/Los_Angeles,47.80527,-122.24064
8630330696303482477,US,North Lauderdale,America/New_York,26.2173,-80.22588
3590433799317661578,TR,Edremit,Europe/Istanbul,39.59611,27.02444
8630330696303482188,RU,Kireyevsk,Europe/Moscow,53.93361,37.92792
863033069630348198,CN,Zhoushan,Asia/Shanghai,29.98869,122.20488
8630330696303481495,IT,Ariccia,Europe/Rome,41.72063,12.6723
8630330696303481354,US,Rosemount,America/Chicago,44.73941,-93.12577
3590433799317662154,CN,Xiangtan,Asia/Shanghai,27.85,112.9
3590433799317662089,US,Evergreen Park,America/Chicago,41.72059,-87.70172
8630330696303481396,GB,Aberdeen,Europe/London,57.14369,-2.09814
3590433799317661339,PG,Mount Hagen,Pacific/Port_Moresby,-5.85746,144.23058
8630330696303481453,IN,Hungund,Asia/Kolkata,16.06213,76.0586
3590433799317661925,MA,Azrou,Africa/Casablanca,33.43443,-5.22126
359043379931766015,RS,Sremska Mitrovica,Europe/Belgrade,44.97639,19.61222
863033069630348263,BR,Lagarto,America/Maceio,-10.91722,-37.65
359043379931766643,RU,Novopavlovsk,Europe/Moscow,43.96222,43.63417
359043379931766239,US,Kaukauna,America/Chicago,44.27804,-88.27205
8630330696303482121,AU,Strathfield,Australia/Sydney,-33.88096,151.07986
3590433799317661347,HT,Thomazeau,America/Port-au-Prince,18.65297,-72.09391
863033069630348552,MX,Salvatierra,America/Mexico_City,20.21322,-100.88023
359043379931766189,UA,Lutsk,Europe/Kyiv,50.75932,25.34244
3590433799317661511,NG,Shagamu,Africa/Lagos,6.8485,3.64633
863033069630348925,ID,Balikpapan,Asia/Makassar,-1.26753,116.82887
863033069630348578,UG,Arua,Africa/Kampala,3.02013,30.91105
863033069630348024,AR,Chacabuco,America/Argentina/Buenos_Aires,-34.64167,-60.47389
8630330696303482170,CN,Xiangtan,Asia/Shanghai,27.85,112.9
359043379931766916,IE,An Muileann gCearr,Europe/Dublin,53.53333,-7.35
8630330696303481123,ME,Budva,Europe/Podgorica,42.28639,18.84
3590433799317662089,GB,Thetford,Europe/London,52.41667,0.75
8630330696303481289,GB,Hartley,Europe/London,51.38673,0.30367
3590433799317662253,PE,Iquitos,America/Lima,-3.74912,-73.25383
8630330696303481347,ES,Villaquilambre,Europe/Madrid,42.64685,-5.55835
8630330696303481701,RU,Severodvinsk,Europe/Moscow,64.5635,39.8302
863033069630348511,TH,Bua Yai,Asia/Bangkok,15.58552,102.42587
863033069630348446,IN,Patti,Asia/Kolkata,31.28092,74.85849
8630330696303481867,ID,Jambi City,Asia/Jakarta,-1.6,103.61667
359043379931766841,KR,Nonsan,Asia/Seoul,36.20389,127.08472
359043379931766684,CN,Pucheng,Asia/Shanghai,27.92333,118.53333
359043379931766130,KE,Busia,Africa/Nairobi,0.46005,34.11169
863033069630348388,MX,Tuxtla,America/Mexico_City,16.75973,-93.11308
359043379931766171,AU,Eastwood,Australia/Sydney,-33.79176,151.08057
3590433799317662121,NL,Schiebroek,Europe/Amsterdam,51.95838,4.47124
359043379931766270,DZ,El Achir,Africa/Algiers,36.06386,4.62744
359043379931766080,JP,Hita,Asia/Tokyo,33.3213,130.94098
359043379931766007,IT,Afragola,Europe/Rome,40.92298,14.30935
863033069630348727,RW,Rwamagana,Africa/Kigali,-1.9487,30.4347
3590433799317662022,AR,Ushuaia,America/Argentina/Ushuaia,-54.8,-68.3
359043379931766528,HT,Croix-des-Bouquets,America/Port-au-Prince,18.57677,-72.22625
3590433799317662337,EG,Alexandria,Africa/Cairo,31.20176,29.91582
8630330696303482238,TZ,Iringa,Africa/Dar_es_Salaam,-7.76667,35.7
863033069630348800,RU,Arzamas,Europe/Moscow,55.39485,43.83992
3590433799317661396,US,Bon Air,America/New_York,37.52487,-77.55777
359043379931766833,CI,Lakota,Africa/Abidjan,5.84752,-5.682
8630330696303482287,AR,Aguilares,America/Argentina/Tucuman,-27.4338,-65.61427
3590433799317661149,CA,Dorval,America/Toronto,45.4473,-73.75335
359043379931766411,MN,Ulan Bator,Asia/Ulaanbaatar,47.90771,106.88324
3590433799317662188,EC,Cuenca,America/Guayaquil,-2.90055,-79.00453
8630330696303482014,TZ,Nyangao,Africa/Dar_es_Salaam,-10.33333,39.28333
8630330696303482220,PH,Antipolo,Asia/Manila,14.62578,121.12251
8630330696303481578,JP,Toba,Asia/Tokyo,34.4833,136.84186
863033069630348487,CZ,Litvínov,Europe/Prague,50.598427,13.610242
3590433799317661065,PH,La Trinidad,Asia/Manila,16.455,120.5875
3590433799317662212,IT,Ventimiglia,Europe/Rome,43.78956,7.60872
8630330696303481685,BR,Catende,America/Recife,-8.66667,-35.71667
3590433799317662469,IT,Perugia,Europe/Rome,43.1122,12.38878
8630330696303481446,DE,Trossingen,Europe/Berlin,48.07667,8.64409
8630330696303482329,JP,Nayoro,Asia/Tokyo,44.35056,142.45778
8630330696303481768,US,Gainesville,America/New_York,29.65163,-82.32483
3590433799317661966,AU,Carnegie,Australia/Melbourne,-37.88333,145.06667
8630330696303481453,US,Tupelo,America/Chicago,34.25807,-88.70464
863033069630348412,US,Stockbridge,America/New_York,33.54428,-84.23381
3590433799317661511,TH,Bua Yai,Asia/Bangkok,15.58552,102.42587
8630330696303481743,TR,Mardin,Europe/Istanbul,37.31309,40.74357
8630330696303481917,DZ,Boumerdas,Africa/Algiers,36.76639,3.47717
3590433799317661834,BR,Caldas Novas,America/Sao_Paulo,-17.74431,-48.62789
3590433799317661420,DJ,'Ali Sabieh,Africa/Djibouti,11.15583,42.7125
863033069630348107,ES,Segundo Ensanche,Europe/Madrid,42.8139,-1.64295
8630330696303481917,IN,Dalsingh Sarai,Asia/Kolkata,25.66795,85.83636
359043379931766791,BE,Rixensart,Europe/Brussels,50.71229,4.52529
8630330696303481933,ID,Majene,Asia/Makassar,-3.5403,118.9707
8630330696303481032,CN,Yingkou,Asia/Shanghai,40.66482,122.22833
863033069630348073,UA,Svatove,Europe/Zaporozhye,49.41029,38.15035
8630330696303481644,GB,Lancing,Europe/London,50.82882,-0.32247
8630330696303481248,DE,Bretten,Europe/Berlin,49.03685,8.70745
3590433799317661628,US,Gates-North Gates,America/New_York,43.16547,-77.70066
863033069630348099,TZ,Chanika,Africa/Dar_es_Salaam,-5.41667,38.01667
3590433799317661883,US,West Chester,America/New_York,39.96097,-75.60804
359043379931766163,CN,Taozhuang,Asia/Shanghai,34.85,117.33333
3590433799317661511,DE,Friedberg,Europe/Berlin,48.35693,10.98461
359043379931766759,IN,Bhuban,Asia/Kolkata,20.88197,85.83334
863033069630348776,US,Odessa,America/Chicago,31.84568,-102.36764
8630330696303482345,MG,Sakaraha,Indian/Antananarivo,-22.9,44.53333
359043379931766072,BR,Tucano,America/Bahia,-10.95817,-38.79084
359043379931766221,ES,Talavera de la Reina,Europe/Madrid,39.96348,-4.83076
8630330696303482402,SA,Al Jubayl,Asia/Riyadh,27.0174,49.62251
8630330696303481131,US,Aloha,America/Los_Angeles,45.49428,-122.86705
863033069630348602,DZ,Cheraga,Africa/Algiers,36.76775,2.95924
8630330696303482097,JP,Inawashiro,Asia/Tokyo,37.56667,140.11667
359043379931766296,UA,Lutsk,Europe/Kyiv,50.75932,25.34244
359043379931766502,DE,Finnentrop,Europe/Berlin,51.168,7.973
8630330696303482337,MW,Salima,Africa/Blantyre,-13.7804,34.4587
863033069630348628,TH,Tak Bai,Asia/Bangkok,6.25947,102.05461
8630330696303481941,BR,Soure,America/Belem,-0.71667,-48.52333
8630330696303481503,GT,Chichicastenango,America/Guatemala,14.93333,-91.11667
863033069630348578,IT,Portogruaro,Europe/Rome,45.78071,12.84052
8630330696303481438,FR,Colomiers,Europe/Paris,43.61058,1.33467
8630330696303482089,CH,Adliswil,Europe/Zurich,47.30997,8.52462
863033069630348669,GB,Viewpark,Europe/London,55.82737,-4.0573
359043379931766023,CR,Liberia,America/Costa_Rica,10.63504,-85.43772
3590433799317662212,TR,Yakuplu,Europe/Istanbul,40.98894,28.67582
359043379931766726,DZ,Bordj Zemoura,Africa/Algiers,36.27462,4.85668
8630330696303481735,US,Fayetteville,America/New_York,35.05266,-78.87836
3590433799317662337,CA,Markham,America/Toronto,43.86682,-79.2663
863033069630348982,US,Crystal Lake,America/Chicago,42.24113,-88.3162
863033069630348081,CH,Adliswil,Europe/Zurich,47.30997,8.52462
8630330696303481461,US,Boston,America/New_York,42.35843,-71.05977
359043379931766882,PK,Fazilpur,Asia/Karachi,32.17629,75.06583
3590433799317661461,IT,Roseto degli Abruzzi,Europe/Rome,42.67164,14.01481
359043379931766783,HN,Olanchito,America/Tegucigalpa,15.48131,-86.57415
359043379931766148,IN,Kundla,Asia/Kolkata,21.34222,71.30633
8630330696303481636,US,Estelle,America/Chicago,29.84576,-90.10674
863033069630348206,DE,Friedberg,Europe/Berlin,48.35693,10.98461
863033069630348248,BR,Rio Real,America/Bahia,-11.48472,-37.93278
359043379931766908,MK,Saraj,Europe/Skopje,42.0,21.32778
359043379931766502,US,Woodbridge,America/New_York,40.5576,-74.28459
3590433799317662030,BO,Tupiza,America/La_Paz,-21.44345,-65.71875
3590433799317661297,CN,Jiangyan,Asia/Shanghai,32.50611,120.14278
8630330696303482469,US,Glendale,America/Los_Angeles,34.14251,-118.25508
8630330696303481644,RU,Ulan-Ude,Asia/Irkutsk,51.82721,107.60627
359043379931766809,EC,Milagro,America/Guayaquil,-2.13404,-79.59415
8630330696303481925,EC,Cuenca,America/Guayaquil,-2.90055,-79.00453
8630330696303481297,BR,Pato Branco,America/Sao_Paulo,-26.22861,-52.67056
3590433799317661586,IT,Francavilla Fontana,Europe/Rome,40.53123,17.58522
3590433799317662014,TD,Mongo,Africa/Ndjamena,12.18441,18.69303
8630330696303481156,US,West Des Moines,America/Chicago,41.57721,-93.71133
8630330696303481248,CA,Sherwood Park,America/Edmonton,53.51684,-113.3187
359043379931766841,US,Palestine,America/Chicago,31.76212,-95.63079
3590433799317662063,BR,Valinhos,America/Sao_Paulo,-22.97056,-46.99583
8630330696303481214,HT,Thomazeau,America/Port-au-Prince,18.65297,-72.09391
8630330696303481248,MX,Oaxaca,America/Mexico_City,17.06542,-96.72365
863033069630348453,TH,Kantharalak,Asia/Bangkok,14.64056,104.64992
863033069630348990,IT,Novara,Europe/Rome,45.44694,8.62118
