ID,Malware,DateTime,Chrome,Youtube,Dogalize,Katana,Raider,Gm,Vending,Update_assist,UCMobile_x86,UCMobile_intl
359043379931766072,0,2018-05-10 10:12:00,17.74343,11.4212,10.12595,12.27997,57.66322,5.90203,70.21507,2e-05,68.69716,9.23021
863033069630348495,0,2018-05-10 10:13:00,10.54797,6.72494,13.14386,13.05834,13.49977,9.55799,64.72274,0.00016,16.96217,8.88977
8630330696303482014,1,2018-05-10 10:14:00,10.67727,12.44702,7.77333,12.38811,9.52519,8.35527,60.97182,0.02927,27.88199,25.19399
863033069630348263,1,2018-05-10 10:15:00,13.88796,7.85161,8.49727,9.24182,38.09347,10.35826,48.52821,0.00199,45.6121,69.98141
8630330696303481537,0,2018-05-10 10:16:00,13.75018,11.47909,12.54023,13.09812,56.47281,12.81397,64.7399,0.00016,68.54991,19.58813
3590433799317661511,1,2018-05-10 10:17:00,15.71693,9.91057,7.20655,5.59554,14.17321,13.07417,87.292755,0.00244,53.13855,76.20094
8630330696303481255,0,2018-05-10 10:18:00,10.784,12.40159,10.29514,8.17854,88.51662,8.45914,58.5304,6e-05,7.64658,23.34264
8630330696303481495,1,2018-05-10 10:19:00,6.865205000000001,7.09605,13.39488,10.05633,28.93971,14.7339,70.68875,0.00068,10.20089,38.03128
8630330696303481131,1,2018-05-10 10:20:00,13.24467,6.39826,8.39583,10.75862,1.05929,13.5765,54.69496,0.00041,27.06203,24.04566
359043379931766635,1,2018-05-10 10:21:00,11.49753,14.79483,10.05194,10.31942,64.17976,8.36744,42.61069,0.01983,92.73005,44.37883
359043379931766783,1,2018-05-10 10:22:00,11.94985,8.80263,7.1121,13.40537,20.88419,6.00947,56.99097,7e-05,25.04718,63.52493
3590433799317661966,0,2018-05-10 10:23:00,13.53873,13.31842,7.43444,14.63681,86.0365,7.27523,57.23329,0.00344,26.59468,42.72695
8630330696303481354,0,2018-05-10 10:24:00,8.99654,5.25532,9.33783,7.0932,7.66108,15.52777,63.38968,0.0026,93.74818,17.44933
8630330696303481529,1,2018-05-10 10:25:00,13.01773,7.05835,6.17972,7.63087,7.35209,17.12665,64.05337,8e-05,56.69952,52.27511
863033069630348230,1,2018-05-10 10:26:00,7.63644,14.95159,4.76786,7.84372,53.19762,9.84334,47.26004,0.97856,28.98684,15.03961
359043379931766585,1,2018-05-10 10:27:00,16.72787,11.07313,8.59729,7.20288,11.3345,12.00224,53.12603,0.00091,70.34244,14.49155
8630330696303481420,1,2018-05-10 10:28:00,11.4887,17.64527,12.46375,10.94355,60.95497,7.94121,49.03459,0.12284,0.41666,42.53801
863033069630348867,1,2018-05-10 10:29:00,15.95365,9.2799,4.69438,5.60417,65.38867,13.73046,55.15262,0.00784,47.25515,96.36753
863033069630348909,1,2018-05-10 10:30:00,11.39033,14.70414,7.97471,13.57065,66.98838,8.6233,30.29419,0.00241,5.07921,81.52462
359043379931766445,1,2018-05-10 10:31:00,11.38604,13.28496,5.93402,14.27825,96.00793,7.33525,59.56274,0.01797,29.27798,29.22597
359043379931766320,1,2018-05-10 10:32:00,13.63127,6.55477,7.01079,7.42303,47.6487,11.5029,64.33833,0.00049,29.82381,26.41359
8630330696303481867,0,2018-05-10 10:33:00,13.93451,9.36027,12.62081,11.90036,59.35628,10.07037,44.96919,9e-05,19.27542,23.41756
359043379931766080,0,2018-05-10 10:34:00,13.15186,8.1558,15.39436,12.31968,47.00512,6.77658,84.79976,0.00018,88.65071,28.7717
8630330696303481255,1,2018-05-10 10:35:00,12.87437,15.6535,11.44551,10.6938,45.48802,10.26329,66.34238,0.02451,56.81346,73.7188
8630330696303481552,1,2018-05-10 10:36:00,14.03999,12.46001,7.37879,13.59952,22.28238,4.2117,65.5689,0.01451,26.16649,50.96277
8630330696303482329,1,2018-05-10 10:37:00,10.22615,10.72894,7.41084,7.43376,8.02981,15.80713,71.57458,0.05594,81.61075,65.73346
3590433799317662287,0,2018-05-10 10:38:00,11.39104,14.11335,13.01932,10.89095,89.85991,11.45645,78.96877,0.00178,97.26176,13.46006
863033069630348842,1,2018-05-10 10:39:00,12.83122,11.82118,10.60595,13.20366,9.69742,10.07958,69.28006,0.05832,0.02949,79.50406
359043379931766700,1,2018-05-10 10:40:00,12.01393,10.20364,4.26148,14.79164,27.10645,6.3391,36.53853,9e-05,22.20416,44.73807
359043379931766940,1,2018-05-10 10:41:00,11.14503,12.21809,6.9874,10.15172,20.02554,6.26315,65.818,0.00336,41.52387,49.94514
8630330696303481537,0,2018-05-10 10:42:00,12.87777,4.03941,16.28572,16.87983,55.16649,8.86745,68.26867,0.00071,39.97047,5.94684
359043379931766247,0,2018-05-10 10:43:00,12.39172,9.96033,11.1613,11.31964,18.69151,10.23006,39.76793,0.00065,22.43601,68.14019
3590433799317661552,0,2018-05-10 10:44:00,11.87555,14.95394,15.98029,10.84336,28.25491,11.12174,46.42666,0.00039,83.45928,48.61088
3590433799317661701,1,2018-05-10 10:45:00,14.47493,9.7939,4.17087,6.00557,71.59611,12.88023,73.85356,0.00916,36.33758,94.77152
8630330696303482329,1,2018-05-10 10:46:00,12.55813,10.54289,9.1598,11.91982,95.13894,9.2085,48.1439,0.00778,42.70747,59.8493
8630330696303482014,1,2018-05-10 10:47:00,10.12196,11.42845,6.88241,13.6226,30.07728,7.001,52.35111,0.00881,19.25955,25.65474
8630330696303481602,0,2018-05-10 10:48:00,11.91961,5.62161,6.94798,8.16245,7.60497,10.45061,73.61976,0.03024,52.4337,92.06896
3590433799317662428,1,2018-05-10 10:49:00,12.78415,14.16212,14.57145,9.92693,20.02756,13.16969,55.43408,5e-05,62.56451,8.03282
3590433799317662477,1,2018-05-10 10:50:00,11.54899,5.77802,8.13727,9.44902,74.53511,12.36365,50.15257,0.01186,1.85227,13.25664
3590433799317662220,1,2018-05-10 10:51:00,10.12114,10.33143,9.64035,9.94952,48.71034,12.87526,69.59798,0.00715,11.85543,14.65009
3590433799317661198,1,2018-05-10 10:52:00,11.73925,16.53317,8.59425,11.84404,38.35921,8.99066,52.44353,0.03121,99.40028,11.0663
3590433799317661149,1,2018-05-10 10:53:00,13.65894,8.21499,7.85708,11.93917,54.2379,11.10556,38.35443,0.01886,10.36829,21.08817
359043379931766437,0,2018-05-10 10:54:00,12.98126,8.24581,10.22407,13.4649,61.75914,9.58229,48.65955,0.00025,69.44873,9.385
359043379931766338,1,2018-05-10 10:55:00,7.94383,10.13572,11.18238,8.80642,81.05752,13.34231,54.44957,0.13575,87.72893,34.49412
3590433799317661701,1,2018-05-10 10:56:00,14.68823,10.56112,8.97283,8.54201,96.59668,10.85378,56.30098,0.00437,53.01934,54.01497
3590433799317661818,0,2018-05-10 10:57:00,14.29973,12.49584,11.32381,13.58637,62.66339,13.48815,43.60225,0.0004,91.09708,65.79666
3590433799317662204,0,2018-05-10 10:58:00,14.59827,15.53773,11.52452,12.41946,59.72852,13.71431,83.63854,0.00024,64.93616,75.58588
3590433799317662329,0,2018-05-10 10:59:00,10.40225,13.08349,10.59503,13.28136,41.73962,11.89557,56.45868,0.00043,95.61677,35.90351
8630330696303481032,1,2018-05-10 11:00:00,15.67837,12.9671,12.84854,15.31497,18.66012,8.91683,66.63159,0.02051,16.04104,3.41793
863033069630348974,1,2018-05-10 11:01:00,13.18965,11.4485,11.4606,10.62111,46.35013,8.52422,66.30621,0.00122,47.81901,38.07314
3590433799317661362,0,2018-05-10 11:02:00,12.88504,9.35395,10.93709,13.05544,16.9486,9.24936,54.5227,0.00055,49.33811,2.20067
359043379931766908,1,2018-05-10 11:03:00,12.9507,8.79452,11.30543,8.93409,32.85211,13.20344,59.84556,0.00198,52.90746,82.93304
359043379931766908,0,2018-05-10 11:04:00,11.00459,10.12538,11.36039,9.67763,13.88953,10.18549,70.53341,4e-05,80.24211,58.79331
359043379931766452,1,2018-05-10 11:05:00,10.87314,8.09212,11.61646,8.91457,94.87244,14.17062,56.72896,0.00044,23.78428,31.76066
359043379931766429,0,2018-05-10 11:06:00,10.55948,13.58156,9.5986,10.84966,44.92562,11.78417,69.00863,0.00068,36.91691,80.50248
3590433799317661529,1,2018-05-10 11:07:00,8.24728,13.9625,5.4503,11.05515,51.6898,6.52191,25.15495,0.00734,48.59454,22.99271
863033069630348768,0,2018-05-10 11:08:00,11.7103,10.21487,13.79702,12.19174,2.53297,11.09867,65.44612,0.00013,45.72374,36.79573
3590433799317661735,0,2018-05-10 11:09:00,11.29471,8.76924,11.96017,13.84802,76.02786,10.57334,51.91027,8e-05,84.20428,67.78501
359043379931766833,1,2018-05-10 11:10:00,12.85281,17.52277,11.40406,16.43937,98.64112,4.78085,51.67634,0.40388,59.66541,68.09986
3590433799317662121,1,2018-05-10 11:11:00,11.27795,12.68962,8.69332,11.57189,86.17123,10.43178,83.38077,0.00981,94.48437,6.24808
863033069630348479,1,2018-05-10 11:12:00,14.38128,11.99248,10.11745,13.99431,29.78993,7.93303,51.04268,0.00418,84.5381,9.5153
8630330696303481198,1,2018-05-10 11:13:00,10.67117,8.35046,10.4362,10.13877,34.52023,11.00514,53.53534,0.10315,48.91064,5.44579
3590433799317661883,0,2018-05-10 11:14:00,11.54787,7.36765,12.43784,11.64619,99.5252,6.26632,51.34381,0.00053,52.13095,88.61634
3590433799317661438,1,2018-05-10 11:15:00,17.49358,9.01735,8.53548,12.96996,5.72085,4.26303,56.56698,0.00174,4.96418,22.69134
8630330696303481651,0,2018-05-10 11:16:00,12.60595,10.49539,12.86372,11.78259,97.02739,12.07193,46.21099,0.00027,22.26658,81.73709
8630330696303481248,1,2018-05-10 11:17:00,12.9296,9.94451,13.29041,11.46215,63.87609,7.44748,37.94652,6e-05,48.84799,74.4339
359043379931766759,1,2018-05-10 11:18:00,12.66758,8.41808,6.78554,7.67097,3.46371,8.62879,55.03116,0.00115,3.19286,75.90781
3590433799317661693,1,2018-05-10 11:19:00,14.38257,6.67128,5.74712,7.57463,66.77021,9.43498,74.86103,0.00035,48.32022,9.11535
359043379931766445,1,2018-05-10 11:20:00,17.04112,12.09482,10.43695,13.11156,92.76476,8.26938,57.16794,0.00259,23.18635,40.5336
3590433799317661610,1,2018-05-10 11:21:00,13.42384,9.78108,8.4782,10.86814,42.12474,9.15344,65.60826,0.32052,82.03792,55.12998
359043379931766841,1,2018-05-10 11:22:00,13.47929,11.46765,8.28395,9.57297,57.58625,13.20352,53.38271,0.0389,91.91854,61.23418
359043379931766916,1,2018-05-10 11:23:00,10.24354,7.07437,5.09454,5.76959,31.81292,9.86819,64.88029,0.11252,2.09865,14.67631
8630330696303482246,1,2018-05-10 11:24:00,10.76073,7.1847,8.80716,6.5926,35.18335,10.91432,55.81695,0.00124,23.47786,42.35319
8630330696303482493,1,2018-05-10 11:25:00,14.49013,11.9222,9.6347,8.58157,90.42036,13.56884,57.19356,0.00072,24.76066,99.80065
8630330696303481669,1,2018-05-10 11:26:00,14.41376,10.31745,10.74559,9.04295,37.6261,12.46466,39.92279,0.00578,9.63875,14.08968
8630330696303481669,1,2018-05-10 11:27:00,9.67967,14.20046,7.92046,11.99415,65.94156,9.27906,62.70938,0.00264,77.6274,39.55371
3590433799317661875,1,2018-05-10 11:28:00,13.08227,14.15564,8.51237,13.04763,55.47203,9.90796,53.91176,0.24227,4.17593,84.01504
8630330696303481438,0,2018-05-10 11:29:00,9.84532,14.56812,7.79387,10.92587,21.05635,11.70014,46.71315,0.95272,48.00807,49.02321
863033069630348388,1,2018-05-10 11:30:00,10.8078,18.286495,12.8161,10.21265,18.39795,8.73468,56.98971,1.17049,91.71928,52.08611
8630330696303481198,1,2018-05-10 11:31:00,12.25335,10.41196,10.19024,8.6696,97.59442,16.73229,49.30511,0.0001,92.32542,97.0927
863033069630348875,0,2018-05-10 11:32:00,11.65641,12.58773,6.23027,11.64983,22.28147,13.63993,46.94751,7e-05,93.68789,43.45289
8630330696303482089,0,2018-05-10 11:33:00,10.80651,12.74098,14.01735,10.63024,11.10077,12.92242,44.30852,0.00012,8.39724,33.96321
863033069630348891,1,2018-05-10 11:34:00,10.30823,8.3802,11.49339,10.13409,37.57524,16.12749,46.75059,0.00157,30.78435,44.47009
3590433799317662311,0,2018-05-10 11:35:00,11.20966,11.97684,13.65037,10.80394,72.33927,4.47046,39.37263,0.00027,82.83954,66.63599
8630330696303481875,0,2018-05-10 11:36:00,11.47914,9.71148,13.93731,12.2016,4.01467,11.94402,48.44905,2e-05,68.30487,31.51461
863033069630348453,1,2018-05-10 11:37:00,12.45083,13.50062,9.40894,5.91938,1.08654,14.17502,34.11496,0.15988,56.7053,12.05565
863033069630348438,1,2018-05-10 11:38:00,11.79438,7.59518,7.71466,11.32181,60.44366,13.86752,56.25285,0.00721,73.34673,98.58033
8630330696303481297,0,2018-05-10 11:39:00,13.23334,11.63262,11.08681,12.84334,98.93178,11.72438,43.93381,9e-05,46.59933,3.04179
8630330696303481651,0,2018-05-10 11:40:00,11.40764,8.39579,6.0815,10.19964,33.19763,8.78797,43.88129,0.01384,74.3467,41.71374
3590433799317662147,1,2018-05-10 11:41:00,12.35074,14.40853,8.72867,15.003,45.74693,7.15602,76.2776,0.00098,96.24857,82.12717
8630330696303482113,1,2018-05-10 11:42:00,13.74896,8.91221,11.52196,13.87973,7.32243,8.5302,60.32336,0.00132,0.07786,80.79273
359043379931766056,1,2018-05-10 11:43:00,12.66294,10.22645,7.59647,7.01311,52.81832,11.79616,48.23064,0.0832,22.04035,75.60078
359043379931766874,1,2018-05-10 11:44:00,13.26478,13.40334,10.20789,11.28421,76.01591,8.51469,80.73839,0.0021,65.28304,7.60331
863033069630348784,1,2018-05-10 11:45:00,11.17554,12.29039,11.86899,11.58167,96.30454,10.39413,50.7556,6e-05,84.57471,53.09659
8630330696303482311,1,2018-05-10 11:46:00,11.86048,8.67481,8.14621,8.79317,37.3263,14.04682,50.60546,0.00143,44.62958,57.03899
8630330696303482295,0,2018-05-10 11:47:00,9.22543,6.93028,11.33143,11.86714,21.53293,12.14958,55.21265,0.00041,47.97143,18.47064
8630330696303481461,0,2018-05-10 11:48:00,10.48563,8.55467,9.94915,11.34952,77.05418,10.5729,57.90779,0.0001,90.25239,75.90701
863033069630348354,1,2018-05-10 11:49:00,12.23868,13.96885,11.89279,10.8827,45.86178,6.94777,65.91557,0.00404,75.96101,24.45119
8630330696303481701,1,2018-05-10 11:50:00,12.55505,9.02376,8.17665,7.42774,0.8084,10.93027,60.11244,0.00252,38.61493,6.24173
359043379931766916,0,2018-05-10 11:51:00,9.31087,10.03404,9.75771,9.96599,3.51659,11.37966,45.8338,0.00059,68.92934,26.91757
863033069630348545,1,2018-05-10 11:52:00,12.39063,13.18052,9.06993,13.51383,53.34954,8.08932,51.37574,0.02241,21.72237,79.97491
8630330696303482360,1,2018-05-10 11:53:00,12.91341,9.9276,8.46872,14.43531,89.92529,8.13862,60.39246,0.00043,53.57882,89.71915
8630330696303481511,1,2018-05-10 11:54:00,10.27428,10.10949,5.04637,12.53729,10.56281,6.49749,85.57279,0.00599,9.76131,4.70309
863033069630348958,1,2018-05-10 11:55:00,9.57615,10.94246,8.53787,9.77006,43.75821,7.65782,44.1107,6e-05,90.79675,82.05712
3590433799317661792,1,2018-05-10 11:56:00,12.25522,7.51255,4.59178,15.13668,88.97167,6.34553,70.24504,0.0021,64.28422,67.3166
3590433799317661693,0,2018-05-10 11:57:00,13.33414,9.94472,7.72058,15.60337,99.70099,10.71539,54.71103,0.00058,1.35842,77.23019
863033069630348537,1,2018-05-10 11:58:00,11.66805,16.51257,10.02542,10.80346,83.31631,8.17424,65.52213,0.03813,34.70109,91.43639
863033069630348693,1,2018-05-10 11:59:00,11.39733,8.50557,7.86342,6.90394,62.43299,13.63093,40.97716,0.13364,22.00522,11.35749
8630330696303481685,0,2018-05-10 12:00:00,13.84014,12.2208,5.66292,14.08045,44.40611,6.05098,69.25507,0.00042,37.73698,88.05275
8630330696303481537,1,2018-05-10 12:01:00,10.65071,10.08175,10.58241,7.51316,15.93366,14.2725,65.41276,0.03949,47.24273,74.92253
3590433799317661040,1,2018-05-10 12:02:00,11.93267,11.26477,7.70663,9.75619,14.62288,12.43652,54.91144,1.61266,29.24806,90.32675
863033069630348263,1,2018-05-10 12:03:00,10.43257,4.995,7.87685,8.23709,41.0055,9.17187,47.60163,0.00057,25.18103,73.33487
863033069630348099,1,2018-05-10 12:04:00,11.66222,10.31774,10.15599,8.3847,27.73358,13.09064,40.94732,0.00275,54.00259,58.38451
3590433799317662287,0,2018-05-10 12:05:00,12.43861,9.4034,11.4404,10.35438,76.53885,8.28304,52.64274,0.0001,81.96948,0.22727
863033069630348099,1,2018-05-10 12:06:00,10.28304,12.09051,8.95344,9.55995,41.06502,13.76688,66.8518,0.05803,20.34981,44.82807
8630330696303481438,1,2018-05-10 12:07:00,9.53811,15.60128,9.23011,10.91184,9.83016,9.66764,56.25443,0.06878,43.20141,83.17707
3590433799317661750,1,2018-05-10 12:08:00,15.99512,12.0369,12.86149,13.47574,70.57646,8.76541,55.9156,2e-05,68.74897,12.808
3590433799317662071,0,2018-05-10 12:09:00,10.25148,7.03417,12.44049,13.35425,57.66847,10.16852,41.45036,0.00112,14.9986,20.09465
8630330696303481081,0,2018-05-10 12:10:00,12.41438,7.33062,14.25802,13.7005,55.21664,7.98015,58.8869,5e-05,69.42793,53.07415
863033069630348859,0,2018-05-10 12:11:00,14.27677,10.34812,11.46516,12.0705,99.72907,10.00095,49.8259,9e-05,5.09854,45.75018
3590433799317661974,0,2018-05-10 12:12:00,14.09377,10.4542,11.92515,12.49352,49.80063,5.93611,50.6966,0.00113,30.1337,95.47576
863033069630348099,1,2018-05-10 12:13:00,14.89986,10.30167,9.19643,12.33878,17.05414,11.08726,78.73554,0.01695,77.68765,0.90385
359043379931766601,1,2018-05-10 12:14:00,11.79136,10.85294,5.63626,15.86385,59.66691,3.98109,56.71253,0.00089,14.68932,76.22311
8630330696303482253,1,2018-05-10 12:15:00,12.54992,6.61932,8.46505,6.20206,26.25458,12.49454,54.19668,0.00289,13.05052,0.78352
8630330696303481586,1,2018-05-10 12:16:00,12.98339,7.44434,9.96866,11.4148,26.72122,11.06951,53.83325,0.00355,51.4603,79.96955
359043379931766262,1,2018-05-10 12:17:00,11.84143,8.67568,10.58046,9.61132,52.46411,10.26809,49.4665,0.00642,67.61885,72.03567
863033069630348685,1,2018-05-10 12:18:00,10.94118,9.23167,8.18698,8.20953,43.08922,14.36539,52.10615,0.00575,40.31614,26.00774
863033069630348800,1,2018-05-10 12:19:00,9.35524,11.31473,4.84801,12.93051,15.52317,6.30154,52.22037,0.00941,9.33818,97.35695
863033069630348321,0,2018-05-10 12:20:00,12.40371,13.4748,14.97944,11.95923,95.11775,12.41328,56.81791,0.00141,33.05759,36.26528
863033069630348800,1,2018-05-10 12:21:00,16.03457,9.59086,7.14948,7.5742,89.04949,10.17687,46.05884,0.00686,10.44041,30.84549
359043379931766080,1,2018-05-10 12:22:00,9.24062,11.14349,14.37052,9.78578,89.02013,14.58431,56.24464,0.00089,12.27972,21.68945
3590433799317661693,0,2018-05-10 12:23:00,16.33885,11.10438,11.86721,11.98756,73.77601,12.25681,55.39373,0.00056,82.29868,96.60359
359043379931766833,1,2018-05-10 12:24:00,8.73832,13.57427,5.9476,12.66783,23.51313,8.27232,47.24355,0.00905,21.64053,52.7996
8630330696303481180,1,2018-05-10 12:25:00,10.48543,8.86068,8.10404,8.15982,20.1576,10.97991,58.96753,0.0469,20.96395,31.45648
359043379931766486,1,2018-05-10 12:26:00,9.29107,12.05302,8.05051,11.64636,75.97694,5.98776,54.55734,0.06425,48.37261,25.08193
8630330696303482089,1,2018-05-10 12:27:00,13.11742,13.5407,8.8779,13.50318,45.2626,10.16787,59.64686,1.1112,32.98098,93.48577
8630330696303481586,1,2018-05-10 12:28:00,9.37403,5.6821,12.69573,10.49866,88.29267,14.33742,56.37565,0.00016,70.84608,49.58181
8630330696303481776,1,2018-05-10 12:29:00,10.27806,11.53351,10.47586,11.46114,62.44041,11.79402,39.56131,0.0003,45.09357,65.12993
8630330696303481941,0,2018-05-10 12:30:00,10.39143,9.23511,14.06933,10.24626,31.28764,7.45637,52.86719,4e-05,26.20705,93.82526
863033069630348693,1,2018-05-10 12:31:00,13.09235,5.75533,4.49231,5.22286,73.55525,8.65223,68.62214,0.10311,55.87944,76.3613
3590433799317661495,1,2018-05-10 12:32:00,10.79114,6.53812,7.77698,6.13751,62.36956,11.2239,63.17926,0.01502,49.03938,63.47808
3590433799317661982,0,2018-05-10 12:33:00,14.61143,8.78955,11.30767,15.01982,14.28762,8.11635,70.70746,0.00024,12.83344,56.15084
3590433799317661867,0,2018-05-10 12:34:00,13.7151,4.14237,15.13439,17.17323,42.69189,7.21563,54.08505,0.00018,52.41606,39.91221
863033069630348909,1,2018-05-10 12:35:00,9.10154,11.49348,10.34591,9.20234,23.58777,9.96126,45.40274,0.01728,69.62125,34.8525
359043379931766015,1,2018-05-10 12:36:00,12.18144,9.74199,8.22571,11.84059,97.45556,9.65177,46.48359,0.02431,75.80077,51.10499
359043379931766098,0,2018-05-10 12:37:00,11.43322,10.68876,11.2931,9.43069,35.97835,9.54184,72.37845,0.00011,65.68892,38.92529
359043379931766676,1,2018-05-10 12:38:00,13.29726,11.84222,10.14258,11.51526,17.98686,9.07488,42.76767,0.02361,71.88169,88.3106
3590433799317661115,1,2018-05-10 12:39:00,11.17322,10.32911,8.62135,9.47014,62.43984,14.60781,68.6098,0.04578,13.1684,84.37163
8630330696303482014,0,2018-05-10 12:40:00,12.59869,14.12522,13.53032,12.88089,53.26639,15.24475,70.87874,4e-05,55.20036,40.28084
3590433799317661305,1,2018-05-10 12:41:00,13.40822,10.01363,9.46031,7.26465,52.82903,13.85012,47.48612,0.00012,14.17497,26.28946
8630330696303482451,1,2018-05-10 12:42:00,11.86093,9.7151,5.41446,14.82829,39.07761,5.89978,50.75237,0.00342,92.77956,10.12653
8630330696303481628,1,2018-05-10 12:43:00,8.81141,13.91046,7.58301,13.34479,62.92997,8.1915,53.10533,0.01155,49.84094,70.71464
359043379931766155,1,2018-05-10 12:44:00,10.85706,8.55188,10.51627,9.31021,28.16376,12.48717,45.12002,0.09297,2.50395,65.02522
359043379931766809,0,2018-05-10 12:45:00,10.63606,14.11944,10.77341,12.58428,75.24401,13.38102,46.90502,0.00018,81.35861,33.90167
3590433799317661982,0,2018-05-10 12:46:00,14.50874,14.01163,10.36003,11.34344,30.02529,14.93335,61.38208,4e-05,88.12507,36.6104
8630330696303482303,1,2018-05-10 12:47:00,12.38517,10.35727,5.64531,11.65254,55.84041,9.78473,52.38057,0.00045,95.29544,18.66258
3590433799317661115,0,2018-05-10 12:48:00,15.05817,11.12781,11.77607,13.88715,3.28265,13.46387,82.12378,5e-05,61.80014,5.99594
863033069630348438,1,2018-05-10 12:49:00,13.92699,13.242,14.29136,7.01009,29.53402,11.73138,57.36247,0.03537,57.81669,43.91003
3590433799317662105,0,2018-05-10 12:50:00,14.59453,13.29399,13.14677,10.9945,64.38887,13.26,71.58704,4e-05,76.93311,17.04213
3590433799317662329,0,2018-05-10 12:51:00,12.69673,13.7514,8.77369,9.87572,78.35725,7.65618,46.11785,0.00012,18.61567,62.60214
8630330696303481750,1,2018-05-10 12:52:00,13.34129,12.53316,11.86902,12.02965,28.45971,12.12592,58.33596,0.00014,25.79107,24.42506
3590433799317662097,1,2018-05-10 12:53:00,7.81443,7.99858,13.36897,11.80977,91.43778,14.50199,56.37702,0.00082,10.22146,74.61549
3590433799317662451,0,2018-05-10 12:54:00,15.48045,10.03401,13.87105,11.91417,55.55949,13.1342,35.55086,4e-05,1.40558,35.11115
863033069630348859,0,2018-05-10 12:55:00,13.11404,8.42294,12.63221,12.30376,77.58824,10.03173,43.40646,0.00041,62.78249,54.37676
359043379931766858,1,2018-05-10 12:56:00,13.67434,12.05745,11.43474,12.66585,88.57576,9.38658,68.52959,0.06597,34.1894,81.51192
8630330696303482436,0,2018-05-10 12:57:00,12.30272,13.26552,11.07653,12.38949,69.63565,12.91835,67.56021,0.00057,99.70681,97.9262
3590433799317661180,1,2018-05-10 12:58:00,10.35601,4.78396,8.22188,8.77001,77.91679,11.72806,43.69946,0.00102,29.59053,40.30028
863033069630348966,0,2018-05-10 12:59:00,8.00608,7.87937,11.48402,8.58897,42.84924,12.90461,45.37286,5e-05,61.3885,49.54169
863033069630348024,1,2018-05-10 13:00:00,12.13816,15.7608,8.82979,12.74717,38.8508,8.66853,51.94294,0.0018,15.11135,51.36022
359043379931766726,1,2018-05-10 13:01:00,14.81726,13.14943,11.61492,13.52611,37.64419,8.86192,43.81819,0.00055,49.52656,96.41106
8630330696303481834,1,2018-05-10 13:02:00,12.67096,9.24194,8.52922,7.13158,75.81055,13.04894,82.36136,0.00317,28.41871,28.8792
8630330696303481396,1,2018-05-10 13:03:00,11.36742,11.20119,7.69856,11.83297,22.96317,6.83199,72.81013,0.00061,21.26438,68.10469
359043379931766486,0,2018-05-10 13:04:00,10.20405,13.08049,8.87581,13.84566,46.36261,11.67985,81.92892,0.00015,1.93274,31.08187
8630330696303482436,1,2018-05-10 13:05:00,11.98758,8.96272,8.68486,7.7366,51.29837,11.14338,78.45801,0.02972,72.41623,90.11207
3590433799317661883,1,2018-05-10 13:06:00,10.93186,14.54057,9.9664,12.33172,52.31525,11.30483,68.90893,0.0117,18.40944,94.62935
3590433799317661354,1,2018-05-10 13:07:00,10.27051,13.12313,14.09589,8.74152,91.44153,12.2509,54.9432,0.06276,33.51892,74.60734
3590433799317661644,0,2018-05-10 13:08:00,10.74454,13.63102,13.74783,11.98383,52.05479,13.16377,75.50833,5e-05,84.3544,1.62639
359043379931766122,0,2018-05-10 13:09:00,12.36489,13.89555,11.67218,13.31887,90.64012,13.80221,59.41177,0.00013,67.25734,16.54372
3590433799317662329,0,2018-05-10 13:10:00,12.14908,9.6911,12.02133,11.66065,75.59959,8.29012,37.78548,0.00077,81.57588,90.60826
3590433799317661123,1,2018-05-10 13:11:00,11.93562,12.29147,8.10922,12.32575,1.76167,9.25709,80.81399,0.04611,96.30142,82.54234
8630330696303482097,0,2018-05-10 13:12:00,10.36332,8.03334,13.45787,12.93851,44.53238,12.14668,57.6093,0.00021,56.68068,71.62627
3590433799317662097,1,2018-05-10 13:13:00,11.71817,5.35152,9.86052,10.45225,58.35388,11.25518,56.1773,0.00219,32.50178,81.11102
359043379931766676,0,2018-05-10 13:14:00,15.55018,11.26233,8.56913,11.23196,9.97973,11.60658,56.37948,9e-05,30.06071,17.02441
359043379931766940,1,2018-05-10 13:15:00,11.66846,10.08696,8.07898,7.61178,75.14021,12.16714,60.05838,0.00065,31.29479,25.03781
8630330696303481677,1,2018-05-10 13:16:00,10.27625,17.15586,10.5691,10.92023,73.11456,9.48163,54.59542,0.15128,73.2139,76.07968
3590433799317661750,1,2018-05-10 13:17:00,14.66844,7.44321,7.59348,13.30781,46.23164,7.30244,61.86032,0.00017,83.69953,11.0035
3590433799317661008,1,2018-05-10 13:18:00,12.64806,8.18072,9.81429,10.43201,45.77694,14.09771,64.89208,0.00041,94.5774,56.85736
3590433799317661594,1,2018-05-10 13:19:00,15.04972,6.90081,6.01736,8.57758,89.55617,12.87091,63.54594,0.00018,92.01432,38.5099
8630330696303481370,1,2018-05-10 13:20:00,10.94936,14.21829,8.65754,12.41491,82.10085,9.68161,58.73752,0.13194,63.21081,15.3939
863033069630348081,1,2018-05-10 13:21:00,11.8515,13.28152,9.20447,11.2578,69.55892,12.52349,75.98003,0.01547,39.76963,26.78733
3590433799317661958,1,2018-05-10 13:22:00,12.28018,12.51094,10.35959,12.44895,62.64924,7.70784,41.49442,0.00035,38.86357,55.54745
