ID,Malware,DateTime,Chrome,Google,Dogalize,Katana,Gm,Vending,System,Settings,Simulator,Notifier,Gms,Gms_persistent,Document_sui,Package_installer,External_storage,InputMethod_latin,Process_gapps,OLauncher,Browser_provider,Def_container
359043379931766015,1,2018-05-09 04:38:00,11.59537,28.82612,47.29232,66.70296,8.54821,37.63498,5.44886,10.01298,26.33612,74.44351,49.04535,29.00496,9.72613,13.38406,9.61358,45.90149,3.67358,45.98059,42.03548,70.77516
8630330696303482451,1,2018-05-09 04:39:00,12.52475,58.696,48.13174,44.92578,12.08409,79.47438,11.31607,10.24926,94.07585,35.72672,39.6935,73.95456,10.3563,12.65436,8.55762,63.00666,27.62537,14.94281,89.97588,22.13889
3590433799317661297,1,2018-05-09 04:40:00,9.60383,63.5894,23.63745,28.39186,6.126,15.28411,6.12433,9.95798,22.56796,59.35304,56.20747,10.2405,8.78637,11.48867,8.00931,38.1196,42.61567,94.35434,27.52957,56.40024
359043379931766064,1,2018-05-09 04:41:00,13.64528,40.72968,53.71239,47.18367,13.226,47.21223,9.55247,7.08166,41.77709,80.4031,43.99086,0.33999,8.5472,8.17109,3.93688,37.64179,74.30003,45.78929,15.51088,92.92832
3590433799317661453,1,2018-05-09 04:42:00,13.39675,43.17809,71.74815,50.95739,5.57095,67.82995,8.43942,11.29224,60.92519,50.83901,44.79575,43.07134,10.38713,10.68501,6.8239,26.11107,36.78378,83.41416,23.04259,19.61661
8630330696303482188,0,2018-05-09 04:43:00,6.57743,13.475155000000015,33.65428,27.94727,10.61402,92.98134,8.24036,9.50296,49.17105,56.94912,44.04466,85.50725,10.68576,8.05615,8.44333,34.98819,75.38091,97.46609,23.76706,46.36381
863033069630348560,1,2018-05-09 04:44:00,11.61027,26.29392,92.87528,48.55679,5.85479,54.56698,4.92015,9.94253,11.24086,0.88082,45.64966,22.7546,11.17167,10.19755,7.94869,32.57071,70.67986,91.43262,69.68555,21.66211
8630330696303482311,1,2018-05-09 04:45:00,14.41389,65.59989,18.93775,43.85035,8.88502,25.18142,7.18212,12.85195,25.98981,58.0052,47.47594,77.26903,8.70145,11.79395,7.222,67.16991,19.56821,0.3285,58.44548,34.11492
359043379931766197,1,2018-05-09 04:46:00,13.02317,60.8734,82.27534,17.570307500000006,8.75842,1.92782,7.92897,14.21404,90.82974,84.60127,38.25772,64.41962,6.33719,11.94774,7.71939,36.90331,5.50346,1.61071,44.96287,19.04401
3590433799317661313,0,2018-05-09 04:47:00,11.33103,69.07252,55.00173,39.63338,9.77552,90.34518,8.50245,11.83745,82.64794,70.19586,52.60357,39.27078,11.0469,10.1417,13.79469,41.47779,41.62174,68.28641,39.2453,56.2598
863033069630348545,0,2018-05-09 04:48:00,5.86472,60.47578,28.10488,54.45385,13.53329,20.10265,8.95312,7.89131,30.10848,96.63747,38.98186,36.9922,12.98382,9.75682,8.37807,66.57139,77.26655,59.82268,24.25764,11.203
359043379931766452,1,2018-05-09 04:49:00,14.18993,47.76596,99.68692,33.77046,6.09466,41.41384,5.0705,12.32449,90.01532,49.62683,63.86215,70.43964,7.31818,11.65011,8.72124,66.49398,81.48266,65.35188,40.28398,52.82622
8630330696303482311,0,2018-05-09 04:50:00,8.55957,45.00149,47.94101,61.65153,7.12016,73.61943,5.35579,11.44194,25.88714,27.74026,56.44775,89.71452,8.98074,7.90341,9.21902,34.01747,95.03881,13.02619,15.53358,24.26421
359043379931766122,1,2018-05-09 04:51:00,14.76728,55.74987,91.05471,76.66165,9.07057,1.902,12.54981,7.10475,17.75754,43.50522,53.85241,97.77442,8.5223,10.9082,5.54334,30.90385,51.37186,9.66395,77.59523,36.64501
8630330696303482196,0,2018-05-09 04:52:00,8.97612,55.92882,31.02919,51.64837,14.05224,23.64309,11.06547,6.97045,65.44999,58.59131,38.96731,63.80078,14.8078,9.46859,10.13643,52.62788,61.93181,85.63438,83.40678,91.44405
8630330696303481123,0,2018-05-09 04:53:00,13.70495,47.49464,24.80855,49.31351,14.37536,5.29142,9.16418,8.38864,34.07839,49.60506,32.60243,58.77726,12.34316,7.9427,11.65646,38.14588,91.6403,27.76084,93.84194,35.48411
8630330696303481347,1,2018-05-09 04:54:00,13.49252,44.73052,32.49358,51.45427,8.59563,54.1244,11.50836,16.17143,40.18879,84.29719,35.87172,40.85195,5.30586,11.23794,7.41461,83.81766,55.47152,33.3651,12.23857,68.10094
863033069630348982,1,2018-05-09 04:55:00,12.05214,43.43816,20.1568,77.30611,14.27215,25.15152,14.61053,7.65715,2.78425,2.25532,48.89601,66.77718,6.55374,14.36441,12.32425,28.10105,90.64433,83.62042,23.10633,59.35687
3590433799317662337,1,2018-05-09 04:56:00,16.53358,46.83887,17.51217,50.16915,12.61463,14.23301,10.56998,10.85599,83.14282,19.69809,46.27887,67.47676,7.37196,10.04637,5.97234,34.24228,50.91117,86.63763,68.8655,25.85129
8630330696303482071,1,2018-05-09 04:57:00,13.18205,54.88527,69.67185,17.570307500000006,9.52807,26.77293,6.58367,10.79073,88.97282,12.17198,50.93991,44.15321,7.69574,14.63903,10.83617,35.70987,13.21367,44.98308,41.65563,25.36799
8630330696303481859,0,2018-05-09 04:58:00,9.23389,58.21606,66.50719,48.78218,10.84674,68.51832,7.62752,8.65905,37.53769,9.17917,37.88298,13.75847,10.67831,7.89272,8.8879,55.47122,74.82983,85.23759,32.60959,93.82178
8630330696303481206,0,2018-05-09 04:59:00,13.4031,47.79501,15.4727,40.78741,13.46568,85.6498,10.36587,9.20328,78.14932,28.19084,47.68433,84.11645,13.86805,10.06074,10.33906,53.26878,22.65442,95.57983,95.10103,78.40693
359043379931766387,1,2018-05-09 05:00:00,12.57599,45.7799,92.21069,28.47287,10.35117,18.08345,9.79645,13.61835,8.791,70.4263,65.82614,16.22874,7.06659,15.20234,10.01651,70.63015,46.34664,88.47099,84.88407,89.65552
359043379931766072,0,2018-05-09 05:01:00,11.13708,26.33847,42.73559,61.49429,10.59044,88.71147,6.02476,11.12431,20.35041,39.65896,55.93232,36.15641,12.7747,9.70746,15.195692500000003,84.9908,46.01756,75.77111,30.54538,52.77825
8630330696303481669,0,2018-05-09 05:02:00,9.67884,49.25937,52.58469,54.02629,4.82996,39.21284,6.93847,10.55704,88.50534,76.04168,53.43501,49.24212,9.3777,11.53892,9.77857,34.00033,26.74594,53.30053,39.60652,1.85172
3590433799317661958,1,2018-05-09 05:03:00,12.01405,55.39339,25.73346,55.72896,6.8339,48.09727,6.26953,11.66193,9.27351,55.54846,38.04383,29.11805,6.2836,11.54205,12.36106,51.67126,13.76392,81.53229,70.94635,17.87581
8630330696303482030,1,2018-05-09 05:04:00,11.4229,38.38715,65.18878,51.06604,8.68822,86.10107,9.10477,11.36426,20.65171,31.35955,43.58231,54.57548,8.38535,13.795,10.05805,32.0111,72.16642,32.76657,85.97671,43.53301
8630330696303482246,1,2018-05-09 05:05:00,11.86278,61.63108,75.18363,50.51258,10.76525,71.45947,11.42302,15.47487,57.37287,40.78862,50.91152,21.53062,8.38999,12.61948,8.78996,47.36656,90.79243,20.08013,82.91479,27.63178
3590433799317661313,0,2018-05-09 05:06:00,11.33271,54.64778,29.36466,42.62254,11.21661,18.97201,9.67401,10.42569,60.19435,21.34618,57.11842,32.80844,12.40882,9.37578,13.50991,61.67743,21.79591,55.90391,65.69333,84.26828
3590433799317661446,1,2018-05-09 05:07:00,13.64139,43.55755,0.92475,58.34375,8.94553,23.57813,11.93013,8.52587,73.82081,49.60512,57.94464,80.01495,6.72295,14.67677,8.64082,46.38349,94.84807,20.64133,35.26148,17.68123
8630330696303481164,0,2018-05-09 05:08:00,9.88415,66.74292,32.95434,42.77676,11.71375,43.52263,9.02028,12.60353,84.05255,90.5543,42.45775,62.07737,10.6644,7.44879,9.878,40.48332,34.90614,54.15989,90.11431,27.91488
3590433799317661206,1,2018-05-09 05:09:00,11.83016,63.29246,82.43147,37.56309,9.28533,11.96174,8.18927,13.29812,18.22394,91.33516,53.07925,82.53978,10.45567,11.50459,6.92495,53.32448,77.81045,30.67281,30.80607,0.56917
359043379931766932,1,2018-05-09 05:10:00,14.68804,40.3414,13.08516,55.74333,14.8465,34.86642,10.21078,6.53562,56.27981,80.54282,49.45112,11.51913,9.68782,8.06465,8.35647,27.45356,29.00994,59.37592,23.64789,36.85315
3590433799317662014,0,2018-05-09 05:11:00,12.08892,70.8488,84.74235,34.78026,15.38015,51.96496,8.89859,8.41904,1.23966,23.73579,24.43622,74.96197,14.06203,7.91029,10.31722,64.31147,0.48257,29.37335,49.37115,7.75106
8630330696303481255,1,2018-05-09 05:12:00,11.5725,47.18592,75.52313,63.11896,13.04877,58.10346,13.76691,9.60438,88.52922,29.04482,31.06105,56.18073,5.8936,13.92999,11.88421,37.69392,99.69712,40.15095,97.6592,97.93578
3590433799317661487,1,2018-05-09 05:13:00,10.05802,70.50979,21.48953,44.50207,9.71258,68.58189,8.48784,10.91964,93.50223,89.69713,31.0704,64.31607,9.83791,16.58607,9.75005,41.57885,87.24109,85.10525,82.10563,38.41069
359043379931766890,0,2018-05-09 05:14:00,15.55949,68.56147,72.0507,53.61644,13.85002,47.80188,9.64869,6.66725,5.87427,0.74744,69.82637,66.16455,6.98387,5.92798,10.45486,71.702,88.19979,43.97183,63.77831,44.78513
3590433799317661073,1,2018-05-09 05:15:00,14.34091,15.11107,82.60609,47.04236,9.2346,77.9973,7.52418,12.60784,22.02645,15.38808,27.62905,1.09412,7.10486,12.00259,8.47998,35.80469,21.67513,7.73802,60.28627,69.70691
8630330696303481776,0,2018-05-09 05:16:00,11.67273,56.19959,33.80221,57.7434,7.58426,56.09324,7.65875,13.06149,39.68185,40.2682,58.02023,73.51462,8.43865,13.22618,6.46765,55.40247,27.58647,91.91781,66.84196,53.63717
359043379931766999,1,2018-05-09 05:17:00,10.84421,45.78754,66.19106,49.72844,8.25825,70.76533,6.83775,10.59645,8.71843,30.04551,55.09903,91.81029,10.84243,8.50167,10.15059,38.20818,7.52819,81.06786,77.70571,9.50091
8630330696303481008,1,2018-05-09 05:18:00,12.20672,48.53718,14.51759,54.55182,7.02096,44.37874,8.33878,11.38969,62.80713,23.70477,35.73039,32.79572,7.48133,10.34452,9.91477,57.08712,98.69322,57.62063,5.63813,25.60719
359043379931766239,0,2018-05-09 05:19:00,8.96349,31.40062,73.35768,54.18192,14.43821,44.64616,11.77198,7.10079,5.50434,79.57665,46.75301,73.69697,15.93255,9.02235,9.3334,58.69409,14.86632,74.86249,49.64404,73.53972
3590433799317662212,0,2018-05-09 05:20:00,6.15728,50.86564,61.88457,42.9338,14.00936,41.79967,9.9457,9.49802,63.68723,8.7682,47.27364,92.48976,11.92282,9.55326,11.45136,56.82632,74.77562,60.23043,20.63606,33.28224
3590433799317661644,1,2018-05-09 05:21:00,12.51377,53.15639,90.85202,62.29308,11.96216,18.55168,12.48646,9.68764,94.18964,1.77112,31.41056,88.17868,6.30134,10.98079,8.42657,33.05468,6.67461,30.20217,76.70813,30.91404
3590433799317662246,1,2018-05-09 05:22:00,9.53089,39.70062,13.8067,49.43591,11.07735,11.0299,8.9967,11.72956,3.35235,62.57181,11.55382,73.46122,9.92174,14.20112,10.47209,37.04984,8.60623,51.0849,9.31027,56.80155
8630330696303481693,0,2018-05-09 05:23:00,5.8308399999999985,60.5005,44.65003,54.01516,13.08566,95.23422,9.34051,10.52767,47.86081,0.91561,45.41754,89.08762,11.36742,8.77157,9.16922,63.08875,19.3436,90.18814,29.74646,23.07497
863033069630348016,1,2018-05-09 05:24:00,11.08729,51.17937,82.50154,44.99759,15.15371,12.83329,13.65719,8.24168,33.78637,92.30612,32.72413,12.59227,9.22537,14.3205,9.70525,34.10577,77.71565,94.8293,10.1586,99.70979
359043379931766064,0,2018-05-09 05:25:00,13.39134,44.93384,83.49823,58.61319,12.42304,80.79535,6.86306,8.89039,98.54668,71.57639,23.07801,48.80308,13.34393,10.40845,9.14927,60.49702,45.46091,5.12719,18.58192,71.88903
3590433799317661149,1,2018-05-09 05:26:00,11.79374,37.06771,99.96883,45.27357,6.06549,83.69613,4.54448,10.86443,82.63093,92.43075,32.81336,1.46743,7.8388,11.82693,8.09542,45.35313,79.6527,15.29354,90.9361,0.0869
359043379931766502,1,2018-05-09 05:27:00,12.20692,56.75095,34.38796,48.84373,9.94039,42.45682,7.9015,13.17369,93.82204,26.78164,48.28079,81.1292,9.89766,14.8413,8.00957,49.42667,17.6045,23.10738,7.96026,43.43904
863033069630348347,1,2018-05-09 05:28:00,12.20675,44.50132,97.48365,58.28589,9.49632,48.68369,9.91056,9.84464,40.41031,12.56892,37.5699,27.35424,8.13451,15.57867,11.16495,56.2198,44.30322,92.19517,71.23821,28.31546
863033069630348503,1,2018-05-09 05:29:00,13.19466,31.1671,13.54925,28.50614,10.47222,15.23233,11.49793,9.19816,90.44401,4.04381,34.14886,2.04377,7.23744,10.73619,9.27235,47.04843,94.46801,41.31018,31.6794,40.42533
3590433799317662337,0,2018-05-09 05:30:00,9.46497,70.22838,79.06411,46.73135,10.88317,70.91594,6.04399,10.08139,73.12851,18.57617,47.09721,69.06696,12.54474,10.69508,14.48028,65.00566,77.08458,19.98225,38.98646,69.59733
359043379931766155,0,2018-05-09 05:31:00,14.8679,45.00432,41.62283,64.59016,17.02911,18.79238,10.38828,6.7979,95.1104,45.69354,52.3403,51.51068,14.97899,8.74434,9.45457,63.84741,23.38496,97.45438,3.26993,17.44248
863033069630348099,0,2018-05-09 05:32:00,6.01942,48.72481,33.32527,39.85863,14.13953,70.09,12.49157,7.14472,78.94702,8.44952,44.56717,2.83818,11.65538,10.49561,8.20488,55.7584,98.41428,77.94525,19.07502,20.9548
863033069630348255,1,2018-05-09 05:33:00,12.41272,32.23644,99.89068,47.3056,8.20447,60.46675,5.40573,12.25498,38.29237,2.01483,22.46442,15.94295,8.24953,13.38803,6.26136,72.32602,57.86812,53.17987,98.55879,59.0285
3590433799317661495,0,2018-05-09 05:34:00,15.48838,68.50898,80.03142,34.02455,13.56548,7.17506,10.80841,5.92772,5.73003,85.78081,38.55054,16.94486,9.83304,4.95067,10.51331,52.49625,29.48551,83.34913,94.92574,67.02806
8630330696303482444,0,2018-05-09 05:35:00,6.33186,64.1607,36.98524,48.47539,12.4635,96.57286,8.027,9.49079,64.22602,56.62587,66.43851,55.93487,11.36876,9.18588,10.43718,51.68303,40.71891,30.05302,43.87106,98.18022
3590433799317661859,0,2018-05-09 05:36:00,13.06233,39.62628,28.4403,34.76053,11.16271,6.62263,10.29884,8.26113,37.75637,93.80453,48.03605,77.2818,10.39199,9.33653,13.45954,52.52939,75.65985,34.37677,92.77154,8.57173
359043379931766734,0,2018-05-09 05:37:00,6.17568,83.57823499999999,87.30947,45.80106,12.45339,7.84081,10.44307,11.0145,54.94286,12.13079,58.50435,90.5057,11.13958,6.43907,8.81659,67.39889,23.29082,83.66576,23.1546,36.84384
8630330696303481693,1,2018-05-09 05:38:00,12.42823,42.20549,19.78815,40.08925,14.0374,67.89166,13.25786,9.03062,11.50609,50.0486,40.32886,97.95105,10.75037,11.24255,6.44352,53.23717,41.0173,97.74933,90.03826,16.0304
8630330696303481156,1,2018-05-09 05:39:00,13.36431,49.0582,43.85316,49.1141,7.96057,92.71991,8.70492,15.01174,42.77016,9.75541,17.0865,15.51453,6.86596,13.12012,6.10386,42.12478,78.44149,68.16323,90.26149,36.53635
3590433799317661099,1,2018-05-09 05:40:00,9.74405,80.34926,18.71583,44.25251,10.72832,2.38563,14.16568,9.54224,30.76828,66.60757,30.59734,10.89908,9.75206,9.88764,4.48449,23.18092,30.74594,24.75608,48.38561,3.9734
3590433799317661149,1,2018-05-09 05:41:00,15.26424,55.70453,32.60102,41.05695,8.52173,3.34836,12.69646,14.01338,60.18731,32.57401,40.77718,45.62009,8.70133,12.43119,8.47231,57.78915,29.30487,94.84038,36.93367,87.81738
359043379931766700,0,2018-05-09 05:42:00,10.62548,52.49128,2.21019,50.60778,13.73495,83.1753,9.22515,3.80212,71.96072,30.34007,41.82774,1.42577,15.36559,10.78888,7.12816,73.77124,27.8831,15.12608,1.26601,76.83041
359043379931766031,1,2018-05-09 05:43:00,14.03202,52.99891,68.22134,55.94656,13.51755,76.19159,11.8927,7.53171,53.9851,20.12163,12.16199,53.89119,5.80606,14.14192,9.45929,62.0098,47.76154,41.34551,92.46757,3.68106
3590433799317661008,0,2018-05-09 05:44:00,7.09152,61.90533,91.24521,64.52002,12.93954,3.81163,9.18917,8.49942,48.23948,54.59887,31.06791,28.48128,13.1563,9.91509,10.15377,49.05191,84.19645,27.84691,11.08394,90.11398
3590433799317661222,1,2018-05-09 05:45:00,14.3009,57.62182,50.17654,31.62862,8.39951,47.69678,5.67444,13.3095,28.26924,26.78549,54.82194,36.35678,10.93807,8.47529,5.61733,42.31345,77.30851,80.15654,16.30731,3.56437
8630330696303482055,1,2018-05-09 05:46:00,15.43007,42.41794,96.00516,43.78982,8.69897,74.92257,9.46297,15.56574,45.5192,29.39088,33.62408,41.49938,2.9766,13.06164,8.92594,35.3051,66.79265,0.90034,34.15843,6.30569
8630330696303482311,1,2018-05-09 05:47:00,11.84002,47.75715,56.99356,63.54309,10.45305,4.26677,6.76783,12.46376,15.99305,33.36739,43.84559,60.42429,11.2476,10.90362,5.91358,75.48738,90.38669,70.47059,72.74697,31.17401
8630330696303481776,0,2018-05-09 05:48:00,10.84968,49.03895,7.77771,27.83482,9.84594,42.09601,7.31322,11.09657,30.39389,60.99031,49.37906,25.40983,11.8605,8.47606,14.70732,31.99697,4.83096,77.95961,50.5478,85.23196
8630330696303481560,0,2018-05-09 05:49:00,13.76553,49.27812,57.18589,44.39868,13.74906,32.97999,8.38008,7.68376,92.67806,73.83282,33.24479,21.57325,11.44627,7.39612,11.29787,53.59549,48.22988,19.60389,30.66954,5.07016
8630330696303482097,1,2018-05-09 05:50:00,10.28072,40.61672,94.63206,53.35657,9.12929,29.23518,10.52675,11.71687,63.61833,29.70503,49.40928,85.82741,9.7339,16.68689,12.28657,65.01223,10.81987,7.04701,65.72623,16.63198
863033069630348420,1,2018-05-09 05:51:00,11.34446,69.04309,20.91843,64.17596,13.62883,86.85313,10.79717,10.93359,32.74363,56.07824,37.43065,59.55646,11.14862,11.64028,8.59957,54.16084,56.72556,24.87872,51.94529,45.18418
3590433799317662055,0,2018-05-09 05:52:00,6.8313,35.43971,63.5744,38.67567,11.50553,58.53505,9.70224,8.97831,7.80439,75.78233,47.72233,63.02566,11.50805,7.44899,6.38706,42.04262,85.61938,73.1167,4.65407,62.36235
3590433799317661925,0,2018-05-09 05:53:00,8.88567,47.94499,90.57056,65.79393,15.26451,6.80584,10.47099,5.76198,16.25509,92.9065,23.83848,89.21631,13.68287,12.17273,6.86584,38.12818,20.3173,31.87909,33.50614,1.80239
359043379931766270,1,2018-05-09 05:54:00,12.91038,51.93228,64.66884,51.80934,6.56039,62.88162,7.17897,11.19162,4.8651,65.78394,42.75856,13.81479,9.13876,12.36192,8.41831,55.90062,71.9082,31.69505,1.71859,31.84276
3590433799317662147,0,2018-05-09 05:55:00,10.6164,56.00556,86.59427,51.85124,15.39534,0.29232,8.72513,7.37859,4.13307,60.05001,53.57142,70.52955,15.95805,11.21067,9.7876,51.25205,0.28745,52.93197,46.28133,65.99899
3590433799317662378,1,2018-05-09 05:56:00,13.60125,50.97131,20.15891,47.52976,10.70459,58.63203,10.77473,11.90108,66.39729,9.90228,40.48317,88.62849,8.49953,13.60068,9.58678,54.02447,59.45415,33.66955,50.90619,53.18076
863033069630348404,0,2018-05-09 05:57:00,12.05982,51.55891,20.25615,53.58487,13.24943,54.64589,9.4043,7.76619,69.4766,34.89964,26.14864,32.14875,12.40037,11.62439,6.21808,68.72,5.01398,98.64532,22.54227,99.45145
3590433799317662410,0,2018-05-09 05:58:00,14.97574,40.63188,99.83786,37.86901,11.93535,2.19761,8.35465,9.90848,46.7878,54.99322,26.78519,64.5602,10.00682,8.21737,12.36015,33.97993,77.84293,64.51232,55.29717,78.88681
863033069630348636,0,2018-05-09 05:59:00,12.34885,44.70999,3.41341,52.46848,7.89423,26.35314,7.10858,14.14861,85.20225,44.6995,37.86439,93.30709,11.13707,10.49008,5.28892,49.74897,41.81685,75.52114,25.31614,50.86669
3590433799317661685,1,2018-05-09 06:00:00,9.55444,71.65272,41.27459,42.97495,12.47242,80.45169,10.93272,8.17698,4.56806,59.92134,45.28858,76.57833,11.68038,8.79217,6.4313,58.54887,86.4245,11.59995,34.10014,31.63355
3590433799317661115,0,2018-05-09 06:01:00,5.8308399999999985,71.09921,37.88699,51.62634,10.86348,71.32951,7.34426,10.8822,62.3858,99.38573,28.69537,86.89642,10.58276,9.92121,10.0974,43.79806,87.39332,19.58123,51.81448,72.89066
3590433799317662170,1,2018-05-09 06:02:00,16.14677,39.2548,29.83981,54.79409,8.25576,73.86757,10.5302,6.65112,59.64476,29.11754,48.61227,6.45335,3.05443,10.85387,4.75174,37.04464,41.16833,89.31849,82.77558,35.74602
3590433799317661453,1,2018-05-09 06:03:00,9.70825,69.87937,30.47994,62.45182,12.75336,7.74974,9.8735,12.65308,97.42284,85.92928,33.05989,61.85592,13.31592,8.22605,8.61223,42.74513,83.10746,94.93364,73.89379,59.32515
359043379931766551,1,2018-05-09 06:04:00,10.5786,50.32624,93.92681,60.9341,11.22833,82.92678,10.72444,12.96375,90.10624,55.70352,50.96663,65.73881,8.81037,16.11696,9.30036,47.28215,97.12296,46.20024,27.25283,85.62125
863033069630348503,0,2018-05-09 06:05:00,10.51632,57.72844,52.24534,49.85128,12.1104,10.3728,9.43836,8.19537,47.88872,94.41119,13.1763,3.791,13.54008,8.76579,8.37342,60.36222,7.14035,10.43849,91.38449,98.09301
3590433799317662436,0,2018-05-09 06:06:00,9.50592,80.23864,33.21434,31.61513,14.06813,33.19288,10.22819,7.3434,82.53087,17.02753,31.1162,91.24959,10.73437,12.20239,6.10587,43.14182,5.22748,17.83098,33.26456,11.74036
3590433799317661552,0,2018-05-09 06:07:00,8.70194,55.13041,33.54885,48.16159,10.30075,14.50247,5.75981,9.78659,88.45929,29.13352,44.04049,91.14611,11.53248,10.38268,9.03156,45.78715,14.57633,7.62767,93.35689,35.43572
8630330696303481180,1,2018-05-09 06:08:00,15.58801,46.47453,11.79339,44.77744,8.66209,47.4746,12.42203,11.13873,62.2088,5.58175,38.62674,51.94207,7.79655,14.12248,6.89736,58.89821,87.55067,47.70202,14.31725,71.16066
8630330696303482121,0,2018-05-09 06:09:00,9.38228,69.36257,94.01848,61.34451,11.11241,76.7866,7.60697,4.87171,76.22302,61.88699,17.1649,29.92795,13.77473,8.81197,7.82116,41.68151,26.99144,88.31255,29.56917,95.21959
8630330696303481974,0,2018-05-09 06:10:00,6.92183,41.02436,29.56114,54.90188,14.25619,64.74888,10.48433,6.04051,74.13488,18.7594,46.89535,68.41214,13.24709,12.21128,9.49036,41.9049,20.95048,48.90779,84.89467,44.26107
359043379931766916,1,2018-05-09 06:11:00,13.33645,59.36122,53.88814,33.06762,9.24023,37.53898,10.48239,12.97445,96.79533,58.40966,21.23598,80.87752,9.32688,11.67063,7.91771,41.44653,57.38541,29.91827,88.25566,67.08994
863033069630348107,0,2018-05-09 06:12:00,10.42616,44.69754,40.89743,38.09239,13.26541,79.15964,11.27947,7.85661,84.76486,4.67688,42.85347,89.91515,10.80168,7.53158,7.30612,59.45187,59.98314,2.15218,57.94378,95.51764
863033069630348370,1,2018-05-09 06:13:00,10.8359,51.77891,0.10429,27.76955,8.63678,24.2083,8.0191,13.63729,71.59938,42.67117,46.74196,0.0475,5.92924,12.90337,11.40481,40.20775,80.63362,22.68851,94.13116,93.87403
3590433799317661974,0,2018-05-09 06:14:00,8.62506,39.65211,76.2405,57.25945,12.39327,89.66384,7.94296,9.49835,70.42706,43.38066,43.18662,61.31099,13.85301,8.83638,10.98203,59.54398,88.84915,67.26532,30.29903,23.3907
359043379931766684,1,2018-05-09 06:15:00,11.9057,63.61193,5.00365,58.95576,7.74424,12.02616,7.32053,10.46869,36.54792,31.61512,27.88828,69.47823,9.35495,10.48953,11.04729,31.21908,95.83065,97.99625,54.15895,19.75591
8630330696303481024,1,2018-05-09 06:16:00,13.76065,71.15213,86.00937,70.94189,11.91208,19.83992,14.12273,10.11042,16.17996,54.29601,30.46157,51.13071,6.84391,11.27889,10.17986,39.61935,30.49743,23.62608,13.15598,94.09049
3590433799317661032,0,2018-05-09 06:17:00,6.97613,55.47948,24.56337,42.64648,12.76926,17.67595,9.68092,5.49425,13.96165,93.87095,28.38005,65.21462,13.49094,7.84791,6.51829,33.42213,65.82762,33.82235,57.21458,15.84662
8630330696303481396,0,2018-05-09 06:18:00,9.64251,70.31156,85.02016,50.60792,9.7706,92.16904,5.37722,10.53329,31.77622,62.43434,49.2456,76.94724,10.45163,8.55296,8.60544,58.5598,59.71197,86.56605,41.43965,77.43209
863033069630348297,1,2018-05-09 06:19:00,14.01815,43.9937,7.74995,30.55258,6.20185,31.38363,8.13498,13.76292,48.82586,9.96179,51.09106,72.58821,8.28976,8.03116,6.27429,71.89845,38.84788,33.05239,53.15141,47.11804
3590433799317661131,0,2018-05-09 06:20:00,9.55882,26.92419,74.82467,34.22485,13.20417,39.78205,10.35711,8.58503,8.8181,79.15277,16.17751,99.49707,12.71826,7.77547,7.92613,47.4269,34.25194,32.11883,92.86212,25.953
3590433799317662055,0,2018-05-09 06:21:00,8.19299,46.17192,11.66538,42.18554,12.19432,3.87219,10.20716,3.88046,26.34924,77.30874,16.06056,84.5843,13.61827,13.01267,8.08501,50.31518,42.20087,17.41429,18.16982,59.20297
3590433799317661412,1,2018-05-09 06:22:00,13.41245,55.24867,28.7905,51.55389,15.64782,77.40539,12.13228,10.84465,11.35958,94.07168,49.78851,73.03128,10.3558,9.89967,5.30514,52.52784,15.72677,75.12385,72.62113,96.63212
8630330696303482071,1,2018-05-09 06:23:00,11.4051,30.85883,22.31547,52.08753,11.31344,17.07522,7.64781,14.59663,20.96667,53.01207,44.31316,23.76316,10.50196,11.88953,6.38577,61.0419,16.85474,59.279,8.16193,10.77321
8630330696303481115,1,2018-05-09 06:24:00,13.25828,63.55556,26.62106,54.11509,6.62695,50.49073,10.1386,13.99847,1.3705,74.48118,39.28904,89.68426,6.68973,10.92753,7.09375,80.12652,41.87254,12.54647,14.1922,80.48028
8630330696303481842,1,2018-05-09 06:25:00,11.26916,54.44369,59.45418,50.89064,9.73519,0.99032,12.47745,9.90611,84.28199,41.70151,49.69041,88.59838,9.1546,14.99729,11.3589,28.1293,54.99382,26.87105,9.81119,87.8862
359043379931766387,1,2018-05-09 06:26:00,13.57797,41.78313,18.80954,36.10497,10.31748,36.91407,12.64279,8.54379,63.21887,88.23373,45.55112,95.34426,7.61382,13.55665,10.80365,42.79157,61.5247,39.44573,27.05353,6.46435
3590433799317661966,1,2018-05-09 06:27:00,13.13237,54.74944,88.99847,64.33407,9.39964,76.53204,13.91876,6.79808,47.92762,51.45821,22.12986,38.24002,9.40811,11.31593,9.78194,45.60987,35.49665,63.83875,92.42539,59.81121
359043379931766478,1,2018-05-09 06:28:00,12.84489,49.61642,99.13913,55.5352,11.34925,76.39744,12.4015,7.60147,38.22465,57.33476,48.53903,2.20732,9.03734,12.5672,10.1875,40.27717,7.62457,94.61945,98.02209,27.54505
3590433799317661966,1,2018-05-09 06:29:00,10.77857,42.00892,34.9122,37.51693,15.17314,47.65227,15.45405,11.84236,54.49586,4.66227,14.64974,55.46228,10.64117,12.95326,9.39655,35.11303,51.73872,93.60581,95.71505,5.25597
8630330696303482337,1,2018-05-09 06:30:00,12.22659,66.82348,74.4743,47.70149,10.47718,24.89883,9.95913,12.93115,3.31708,10.02634,38.83023,4.55352,8.27146,14.04539,10.32197,34.12381,67.45673,90.99949,17.23203,57.02311
